,"(('gas', 'gas_boiler'), 'flow')","(('gas_boiler', 'heat_generation'), 'flow')","(('gas_boiler', 'heat_generation'), 'status')","(('chp', 'electricity'), 'flow')","(('chp', 'electricity'), 'status')","(('chp', 'heat_generation'), 'flow')","(('gas', 'chp'), 'flow')","(('electricity', 'heatpump_air'), 'flow')","(('heatpump_air', 'heat_generation'), 'flow')","(('heatpump_air', 'heat_generation'), 'status')","(('electricity', 'electrolysis'), 'flow')","(('electricity', 'electrolysis'), 'status')","(('electrolysis', 'h2'), 'flow')","(('electrolysis', 'heat_generation'), 'flow')","(('heat_generation', 'thermal_storage'), 'flow')","(('thermal_storage', 'None'), 'storage_content')","(('thermal_storage', 'storage_out'), 'flow')"
2018-10-18 08:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,151.15032028480042,500.0,1.0,0.0,0.0,0.0,0.0,500.0,33619.73017147948,726.836775675
2018-10-18 09:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.89502529433014,500.0,1.0,0.0,0.0,0.0,0.0,500.0,33482.055280127235,629.3122223
2018-10-18 10:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.30417103189058,500.0,1.0,0.0,0.0,0.0,0.0,500.0,33353.7377761027,619.970264
2018-10-18 11:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,149.35979810042548,500.0,1.0,0.0,0.0,0.0,0.0,500.0,33316.37842978689,529.02648665
2018-10-18 12:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.1275473546247,500.0,1.0,0.0,0.0,0.0,0.0,500.0,33347.521069404465,460.528687525
2018-10-18 13:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.8209102738999,500.0,1.0,0.0,0.0,0.0,0.0,500.0,33390.49625458607,448.69265185
2018-10-18 14:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,152.13066885909072,500.0,1.0,0.0,0.0,0.0,0.0,500.0,33446.67746202527,435.48181342500004
2018-10-18 15:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,151.54539821650002,490.4429764945485,1.0,0.0,0.0,0.0,0.0,490.4429764945453,33503.349944336645,425.4272189
2018-10-18 16:00:00,0.0,0.0,0.0,200.00000000000003,1.0,289.4736842105264,526.3157894736843,156.99067607350483,500.0,1.0,0.0,0.0,0.0,0.0,789.4736842105267,33895.64399393515,388.830008125
2018-10-18 17:00:00,0.0,0.0,0.0,200.00000000000003,1.0,289.4736842105264,526.3157894736843,157.20623986906003,500.0,1.0,0.0,0.0,0.0,0.0,789.4736842105267,34249.94789215188,426.776195675
2018-10-18 18:00:00,0.0,0.0,0.0,200.0,1.0,289.47368421052636,526.3157894736843,156.18960092001785,500.0,1.0,0.0,0.0,0.0,0.0,789.4736842105267,34589.34716371367,441.641116
2018-10-18 19:00:00,0.0,0.0,0.0,199.99999999999991,1.0,289.47368421052624,526.315789473684,156.9221975648804,500.0,1.0,0.0,0.0,0.0,0.0,789.4736842105267,34861.418858085635,508.9306572
2018-10-18 20:00:00,0.0,0.0,0.0,199.99999999999997,1.0,289.47368421052636,526.3157894736842,156.14881896886448,500.0,1.0,0.0,0.0,0.0,0.0,789.4736842105267,35162.43300659784,479.95771237499997
2018-10-18 21:00:00,0.0,0.0,0.0,200.00000000000006,1.0,289.47368421052647,526.3157894736844,155.5295326479309,500.0,1.0,0.0,0.0,0.0,0.0,789.4736842105267,35450.851026935954,492.520106325
2018-10-18 22:00:00,0.0,0.0,0.0,200.0,1.0,289.47368421052636,526.3157894736843,156.41030007760588,500.0,1.0,0.0,0.0,0.0,0.0,789.4736842105267,35723.010515779984,508.746315225
2018-10-18 23:00:00,0.0,0.0,0.0,199.99999999999997,1.0,289.47368421052636,526.3157894736842,156.15499166758605,500.0,1.0,0.0,0.0,0.0,0.0,789.4736842105267,35985.57770702526,518.3081123
2018-10-19 00:00:00,0.0,0.0,0.0,200.0,1.0,289.47368421052636,526.3157894736843,156.1180790035695,500.0,1.0,0.0,0.0,0.0,0.0,789.4736842105267,36221.14653679181,545.27704825
2018-10-19 01:00:00,0.0,0.0,0.0,200.00000000000003,1.0,289.4736842105264,526.3157894736843,156.0809123287188,500.0,1.0,0.0,0.0,0.0,0.0,789.4736842105267,36445.47528874732,556.4907261999999
2018-10-19 02:00:00,0.0,0.0,0.0,200.00000000000003,1.0,289.4736842105264,526.3157894736843,156.41030007760588,500.0,1.0,0.0,0.0,0.0,0.0,789.4736842105267,36658.133963626184,568.1356630749999
2018-10-19 03:00:00,0.0,0.0,0.0,200.00000000000006,1.0,289.47368421052647,526.3157894736844,155.93582629604228,500.0,1.0,0.0,0.0,0.0,0.0,789.4736842105267,36861.282533502206,577.621935725
2018-10-19 04:00:00,0.0,0.0,0.0,200.00000000000003,1.0,289.4736842105264,526.3157894736843,155.9719694242081,500.0,1.0,0.0,0.0,0.0,0.0,789.4736842105267,37038.39837903423,603.6318935
2018-10-19 05:00:00,0.0,0.0,0.0,200.0,1.0,289.47368421052636,526.3157894736843,156.44721203873533,500.0,1.0,0.0,0.0,0.0,0.0,789.4736842105267,37122.84451274735,696.2817562
2018-10-19 06:00:00,0.0,0.0,0.0,200.00000000000003,1.0,289.4736842105264,526.3157894736843,155.74506232818146,500.0,1.0,0.0,0.0,0.0,0.0,789.4736842105267,37214.02649297833,689.536445925
2018-10-19 07:00:00,0.0,0.0,0.0,200.0000000000001,1.0,289.4736842105265,526.3157894736845,154.29221658468603,500.0,1.0,0.0,0.0,0.0,0.0,789.4736842105267,37251.5145976755,743.220102825
2018-10-19 08:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153.63001823777358,500.0,1.0,0.0,0.0,0.0,0.0,500.0,37023.81583412399,718.929085625
2018-10-19 09:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,151.98768338747627,500.0,1.0,0.0,0.0,0.0,0.0,500.0,36908.64238889649,606.429285175
2018-10-19 10:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.4154962751666,500.0,1.0,0.0,0.0,0.0,0.0,500.0,36795.76711041689,604.1440257500001
2018-10-19 11:00:00,0.0,0.0,0.0,199.99999999999994,1.0,289.4736842105263,526.315789473684,149.32447477155773,500.0,1.0,0.0,0.0,0.0,0.0,789.4736842105267,37054.44838844346,522.073803225
2018-10-19 12:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,149.21475804084977,500.0,1.0,0.0,0.0,0.0,0.0,500.0,37092.67867396951,453.022121475
2018-10-19 13:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,149.35979810042548,500.0,1.0,0.0,0.0,0.0,0.0,500.0,37133.74390093226,450.182895625
2018-10-19 14:00:00,0.0,0.0,0.0,200.0,1.0,289.47368421052636,526.3157894736843,150.01836419801657,500.0,1.0,0.0,0.0,0.0,0.0,789.4736842105267,37474.59860710943,439.8624985
2018-10-19 15:00:00,0.0,0.0,0.0,199.99999999999994,1.0,289.4736842105263,526.315789473684,150.20113509100605,500.0,1.0,0.0,0.0,0.0,0.0,789.4736842105267,37835.52221113831,419.75540155
2018-10-19 16:00:00,0.0,0.0,0.0,199.9999999999999,1.0,289.4736842105262,526.3157894736839,150.20113509100605,500.0,1.0,0.0,0.0,0.0,0.0,789.4736842105267,38242.37227437629,373.78849415
2018-10-19 17:00:00,0.0,0.0,0.0,199.99999999999994,1.0,289.4736842105263,526.315789473684,150.20113509100605,500.0,1.0,0.0,0.0,0.0,0.0,789.4736842105267,38631.43853728593,391.526699375
2018-10-19 18:00:00,0.0,0.0,0.0,199.99999999999997,1.0,289.47368421052636,526.3157894736842,150.09141915247332,500.0,1.0,0.0,0.0,0.0,0.0,789.4736842105267,39023.477283847235,388.510613625
2018-10-19 19:00:00,0.0,0.0,0.0,200.00000000000003,1.0,289.4736842105264,526.3157894736843,149.90891501343822,500.0,1.0,0.0,0.0,0.0,0.0,789.4736842105267,39376.10707603822,427.875632775
2018-10-19 20:00:00,0.0,0.0,0.0,199.99999999999994,1.0,289.4736842105263,526.315789473684,150.34511941665968,500.0,1.0,0.0,0.0,0.0,0.0,789.4736842105267,39741.64364553891,414.92933675
2018-10-19 21:00:00,0.0,0.0,0.0,200.00000000000006,1.0,289.47368421052647,526.3157894736844,151.18724564426932,500.0,1.0,0.0,0.0,0.0,0.0,789.4736842105267,40101.06772438027,421.00086225
2018-10-19 22:00:00,0.0,0.0,0.0,200.0,1.0,289.47368421052636,526.3157894736843,151.9146425901306,500.0,1.0,0.0,0.0,0.0,0.0,789.4736842105267,40411.454851380375,469.99753395
2018-10-19 23:00:00,0.0,0.0,0.0,200.0,1.0,289.47368421052636,526.3157894736843,152.9405678148098,500.0,1.0,0.0,0.0,0.0,0.0,789.4736842105267,40664.651487090116,527.1532406
2018-10-20 00:00:00,0.0,0.0,0.0,200.0,1.0,289.47368421052636,526.3157894736843,153.34197966602053,500.0,1.0,0.0,0.0,0.0,0.0,789.4736842105267,40872.93605544086,572.036932575
2018-10-20 01:00:00,0.0,0.0,0.0,199.99999999999994,1.0,289.4736842105263,526.315789473684,154.03535627999597,500.0,1.0,0.0,0.0,0.0,0.0,789.4736842105267,41046.81897748863,606.415236725
2018-10-20 02:00:00,0.0,0.0,0.0,200.0,1.0,289.47368421052636,526.3157894736843,154.8030851210873,500.0,1.0,0.0,0.0,0.0,0.0,789.4736842105267,41192.07740780158,635.02024165
2018-10-20 03:00:00,0.0,0.0,0.0,199.99999999999994,1.0,289.4736842105263,526.315789473684,154.72847327880353,500.0,1.0,0.0,0.0,0.0,0.0,789.4736842105267,41346.97009643549,625.369704425
2018-10-20 04:00:00,0.0,0.0,0.0,200.0,1.0,289.47368421052636,526.3157894736843,154.1094492118399,500.0,1.0,0.0,0.0,0.0,0.0,789.4736842105267,41455.027471942834,672.18765895
2018-10-20 05:00:00,0.0,0.0,0.0,200.00000000000009,1.0,289.47368421052647,526.3157894736845,155.16065308108188,500.0,1.0,0.0,0.0,0.0,0.0,789.4736842105267,41558.76009164001,676.500304925
2018-10-20 06:00:00,0.0,0.0,0.0,200.00000000000006,1.0,289.47368421052647,526.3157894736844,157.39084479646354,500.0,1.0,0.0,0.0,0.0,0.0,789.4736842105267,41654.157552621204,684.823838475
2018-10-20 07:00:00,0.0,0.0,0.0,199.99999999999997,1.0,289.47368421052636,526.3157894736842,157.9022097968819,500.0,1.0,0.0,0.0,0.0,0.0,789.4736842105267,41712.8726760957,721.495484925
2018-10-20 08:00:00,0.0,0.0,0.0,200.0,1.0,289.47368421052636,526.3157894736843,156.1895932721257,500.0,1.0,0.0,0.0,0.0,0.0,789.4736842105267,41733.52940780048,759.547296575
2018-10-20 09:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,154.57611924849041,500.0,1.0,0.0,0.0,0.0,0.0,500.0,41421.97973072442,802.2777061749999
2018-10-20 10:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,152.68290472413526,500.0,1.0,0.0,0.0,0.0,0.0,500.0,41165.46324964905,747.2794251
2018-10-20 11:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,152.49909536469136,500.0,1.0,0.0,0.0,0.0,0.0,500.0,41015.05516178299,641.199779325
2018-10-20 12:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,154.17629455805863,500.0,1.0,0.0,0.0,0.0,0.0,500.0,40907.091132610716,598.77257665
2018-10-20 13:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,156.1139901012231,500.0,1.0,0.0,0.0,0.0,0.0,500.0,40854.42433368742,543.487445775
2018-10-20 14:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158.29765894682853,500.0,1.0,0.0,0.0,0.0,0.0,500.0,40684.951037156774,660.2998456749999
2018-10-20 15:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,161.54037869719068,500.0,1.0,0.0,0.0,0.0,0.0,500.0,40614.14657550552,561.650003425
2018-10-20 16:00:00,0.0,0.0,0.0,200.00000000000009,1.0,289.47368421052647,526.3157894736845,163.82577536388578,500.0,1.0,0.0,0.0,0.0,0.0,789.4736842105267,40845.55747541931,548.916261025
2018-10-20 17:00:00,0.0,0.0,0.0,199.99999999999994,1.0,289.4736842105263,526.315789473684,164.0796420385761,500.0,1.0,0.0,0.0,0.0,0.0,789.4736842105267,41052.10743329528,573.7512691750001
2018-10-20 18:00:00,0.0,0.0,0.0,199.99999999999991,1.0,289.47368421052624,526.315789473684,164.5924885576796,500.0,1.0,0.0,0.0,0.0,0.0,789.4736842105267,41261.307698313576,571.077814275
2018-10-20 19:00:00,0.0,0.0,0.0,200.00000000000003,1.0,289.4736842105264,526.3157894736843,163.78741149473797,500.0,1.0,0.0,0.0,0.0,0.0,789.4736842105267,41438.04443295808,603.517899875
2018-10-20 20:00:00,0.0,0.0,0.0,199.99999999999994,1.0,289.4736842105263,526.315789473684,163.92769453873197,500.0,1.0,0.0,0.0,0.0,0.0,789.4736842105267,41585.49817017008,632.781090675
2018-10-20 21:00:00,0.0,0.0,0.0,200.00000000000006,1.0,289.47368421052647,526.3157894736844,165.17693050711378,500.0,1.0,0.0,0.0,0.0,0.0,789.4736842105267,41679.02813445315,686.688338675
2018-10-20 22:00:00,0.0,0.0,0.0,200.00000000000003,1.0,289.4736842105264,526.3157894736843,165.68109726505023,500.0,1.0,0.0,0.0,0.0,0.0,789.4736842105267,41761.76033314219,697.4756225
2018-10-20 23:00:00,0.0,0.0,0.0,200.00000000000003,1.0,289.4736842105264,526.3157894736843,167.91115656086268,500.0,1.0,0.0,0.0,0.0,0.0,789.4736842105267,41809.66178750233,732.29709515
2018-10-21 00:00:00,0.0,0.0,0.0,199.99999999999997,1.0,289.47368421052636,526.3157894736842,169.8487063136983,500.0,1.0,0.0,0.0,0.0,0.0,789.4736842105267,41835.43252071515,754.42244805
2018-10-21 01:00:00,0.0,0.0,0.0,200.00000000000003,1.0,289.4736842105264,526.3157894736843,171.71014640206354,500.0,1.0,0.0,0.0,0.0,0.0,789.4736842105194,41804.484758763836,811.138055125
2018-10-21 02:00:00,0.0,0.0,0.0,199.99999999999997,1.0,289.47368421052636,526.3157894736842,173.64766002441505,500.0,1.0,0.0,0.0,0.0,0.0,789.4736842105267,41736.60304070884,848.0754795
2018-10-21 03:00:00,0.0,0.0,0.0,199.99999999999997,1.0,289.47368421052636,526.3157894736842,174.0859797336327,500.0,1.0,0.0,0.0,0.0,0.0,789.4736842105267,41604.49024481068,912.31416475
2018-10-21 04:00:00,0.0,0.0,0.0,200.0,1.0,289.47368421052636,526.3157894736843,172.99430346608332,500.0,1.0,0.0,0.0,0.0,0.0,789.4736842105267,41435.24184737917,949.464571975
2018-10-21 05:00:00,0.0,0.0,0.0,199.99999999999997,1.0,289.47368421052636,526.3157894736842,172.99430346608332,500.0,1.0,0.0,0.0,0.0,0.0,789.4736842105267,41178.47660209792,1037.0003872500001
2018-10-21 06:00:00,0.0,0.0,0.0,200.00000000000003,1.0,289.4736842105264,526.3157894736843,171.54990657968497,500.0,1.0,0.0,0.0,0.0,0.0,789.4736842105267,40824.01135437963,1134.729165
2018-10-21 07:00:00,0.0,0.0,0.0,200.0,1.0,289.47368421052636,526.3157894736843,167.52465099335868,500.0,1.0,0.0,0.0,0.0,0.0,789.4736842105267,40509.5524925735,1094.7625035
2018-10-21 08:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,163.59185761189946,500.0,1.0,0.0,0.0,0.0,0.0,500.0,39983.48800603569,1016.929684975
2018-10-21 09:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,161.37805768783235,500.0,1.0,0.0,0.0,0.0,0.0,500.0,39508.35068166575,966.0614780999999
2018-10-21 10:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160.6834089310235,500.0,1.0,0.0,0.0,0.0,0.0,500.0,39064.55736567961,934.770717675
2018-10-21 11:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160.0269110471167,500.0,1.0,0.0,0.0,0.0,0.0,500.0,38689.841160549186,865.7433421
2018-10-21 12:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,159.8443986134038,500.0,1.0,0.0,0.0,0.0,0.0,500.0,38333.5452652517,847.3650261749999
2018-10-21 13:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160.71311817653032,500.0,1.0,0.0,0.0,0.0,0.0,500.0,37972.233978449425,852.4203472500001
2018-10-21 14:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,163.2657819255849,500.0,1.0,0.0,0.0,0.0,0.0,500.0,37593.3797997851,870.00373075
2018-10-21 15:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,167.9772828335706,500.0,1.0,0.0,0.0,0.0,0.0,500.0,37355.61453329047,728.957276225
2018-10-21 16:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,173.7073216197246,497.4082735,1.0,0.0,0.0,0.0,0.0,497.40827349999745,37160.26349928341,683.97796325
2018-10-21 17:00:00,0.0,0.0,0.0,200.00000000000009,1.0,289.47368421052647,526.3157894736845,171.7084329570462,435.57369125,1.0,0.0,0.0,0.0,0.0,725.0473754605264,37050.85744874721,825.69397445
2018-10-21 18:00:00,0.0,0.0,0.0,200.00000000000006,1.0,289.47368421052647,526.3157894736844,164.2955355410275,338.495251,1.0,0.0,0.0,0.0,0.0,627.968935210527,36844.11688519025,825.9623081999999
2018-10-21 19:00:00,0.0,0.0,0.0,200.00000000000003,1.0,289.4736842105264,526.3157894736843,164.09120776190457,335.97980724999996,1.0,0.0,0.0,0.0,0.0,625.453491460532,36568.12532197688,892.721033225
2018-10-21 20:00:00,0.0,0.0,0.0,200.0,1.0,289.47368421052636,526.3157894736843,163.7960397194613,332.353691,1.0,0.0,0.0,0.0,0.0,621.8273752105306,36201.43904359234,979.8205621249999
2018-10-21 21:00:00,0.0,0.0,0.0,199.99999999999994,1.0,289.4736842105263,526.315789473684,163.40594552048782,327.649155,1.0,0.0,0.0,0.0,0.0,617.1228392105259,35764.26396608836,1045.64591925
2018-10-21 22:00:00,0.0,0.0,0.0,199.99999999999997,1.0,289.47368421052636,526.3157894736842,163.46372432176312,328.3438715,1.0,0.0,0.0,0.0,0.0,617.8175557105278,35311.24425841859,1062.2342595
2018-10-21 23:00:00,0.0,0.0,0.0,199.99999999999997,1.0,289.47368421052636,526.3157894736842,163.48313016031727,328.57703275,1.0,0.0,0.0,0.0,0.0,618.0507169605262,34797.50222576804,1123.240515
2018-10-22 00:00:00,0.0,0.0,0.0,200.00000000000003,1.0,289.4736842105264,526.3157894736843,163.45141563279347,328.193741125,1.0,0.0,0.0,0.0,0.0,617.6674253355304,34222.76075507561,1183.91423575
2018-10-22 01:00:00,0.0,0.0,0.0,199.99999999999997,1.0,289.47368421052636,526.3157894736842,163.7083774852143,331.3016065,1.0,0.0,0.0,0.0,0.0,620.7752907105241,33622.88001146087,1212.2257845
2018-10-22 02:00:00,0.0,0.0,0.0,199.99999999999997,1.0,289.47368421052636,526.3157894736842,163.5855956396251,329.79094212499996,1.0,0.0,0.0,0.0,0.0,619.2646263355273,32987.2614367461,1246.520179
2018-10-22 03:00:00,0.0,0.0,0.0,199.99999999999994,1.0,289.4736842105263,526.315789473684,163.23560075350719,325.59966925,1.0,0.0,0.0,0.0,0.0,615.0733534605315,32341.362454018803,1252.680547
2018-10-22 04:00:00,0.0,0.0,0.0,199.99999999999991,1.0,289.47368421052624,526.315789473684,163.57350474300958,329.666059125,1.0,0.0,0.0,0.0,0.0,619.1397433355232,31653.173203889568,1299.10958925
2018-10-22 05:00:00,0.0,0.0,0.0,200.00000000000006,1.0,289.47368421052647,526.3157894736844,163.7657608332948,332.00190000000003,1.0,0.0,0.0,0.0,0.0,621.4755842105296,30945.755106268036,1320.751402
2018-10-22 06:00:00,0.0,0.0,0.0,199.99999999999994,1.0,289.4736842105263,526.315789473684,168.5689244122046,389.17231775,1.0,0.0,0.0,0.0,0.0,678.6460019605256,30319.605723978577,1296.73238375
2018-10-22 07:00:00,0.0,0.0,0.0,200.0,1.0,289.47368421052636,526.3157894736843,173.29949995280919,490.285217,1.0,0.0,0.0,0.0,0.0,779.7589012105273,29806.591267352775,1284.780529
2018-10-22 08:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,169.74949542942787,500.0,1.0,0.0,0.0,0.0,0.0,500.0,29016.04508431116,1282.610847
2018-10-22 09:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,165.29965040429806,500.0,1.0,0.0,0.0,0.0,0.0,500.0,28264.387849146988,1243.8104945
2018-10-22 10:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,162.10464790625534,500.0,1.0,0.0,0.0,0.0,0.0,500.0,27618.804248881614,1137.82109675
2018-10-22 11:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160.6834089310235,500.0,1.0,0.0,0.0,0.0,0.0,500.0,27146.812436569842,964.3016584249999
2018-10-22 12:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160.24607643891684,500.0,1.0,0.0,0.0,0.0,0.0,500.0,26761.01677070385,878.158407425
2018-10-22 13:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,161.18985210088388,500.0,1.0,0.0,0.0,0.0,0.0,500.0,26462.62440865507,790.798339175
2018-10-22 14:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,163.45074466156998,500.0,1.0,0.0,0.0,0.0,0.0,500.0,26064.29775971054,890.766066475
2018-10-22 15:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,166.50873787429194,500.0,1.0,0.0,0.0,0.0,0.0,500.0,25771.09803843753,785.6837787000001
2018-10-22 16:00:00,0.0,0.0,0.0,200.0,1.0,289.47368421052636,526.3157894736843,169.87995934837807,500.0,1.0,0.0,0.0,0.0,0.0,789.4736842105267,25781.40895232249,771.679686225
2018-10-22 17:00:00,0.0,0.0,0.0,200.00000000000003,1.0,289.4736842105264,526.3157894736843,172.07821415107975,500.0,1.0,0.0,0.0,0.0,0.0,789.4736842105267,25760.95633000312,802.4420669
2018-10-22 18:00:00,0.0,0.0,0.0,199.99999999999991,1.0,289.47368421052624,526.315789473684,173.77377168656898,498.51092224999996,1.0,0.0,0.0,0.0,0.0,787.9846064605263,25722.73095980481,818.728029125
2018-10-22 19:00:00,0.0,0.0,0.0,199.99999999999997,1.0,289.47368421052636,526.3157894736842,174.92806501897962,493.11513525,1.0,0.0,0.0,0.0,0.0,782.588819460525,25638.590157343937,859.25195825
2018-10-22 20:00:00,0.0,0.0,0.0,200.0,1.0,289.47368421052636,526.3157894736843,174.61767147472585,487.9001145,1.0,0.0,0.0,0.0,0.0,777.3737987105269,25474.800494322175,933.6952276
2018-10-22 21:00:00,0.0,0.0,0.0,200.0,1.0,289.47368421052636,526.3157894736843,174.47627366617175,485.53010975,1.0,0.0,0.0,0.0,0.0,775.0037939605245,25238.392608073147,1003.96180175
2018-10-22 22:00:00,0.0,0.0,0.0,200.00000000000006,1.0,289.47368421052647,526.3157894736844,171.23496485187576,429.00296849999995,1.0,0.0,0.0,0.0,0.0,718.4766527105276,24881.682385717028,1067.7634905
2018-10-22 23:00:00,0.0,0.0,0.0,199.99999999999994,1.0,289.4736842105263,526.315789473684,169.0139781029927,395.77865074999994,1.0,0.0,0.0,0.0,0.0,685.252334960529,24467.69153936416,1091.85977275
2018-10-23 00:00:00,0.0,0.0,0.0,200.00000000000006,1.0,289.47368421052647,526.3157894736844,174.7392183658206,489.94079600000003,1.0,0.0,0.0,0.0,0.0,779.4144802105257,24124.104023121967,1115.66498325
2018-10-23 01:00:00,0.0,0.0,0.0,199.99999999999994,1.0,289.4736842105263,526.315789473684,174.81075068530453,491.146161,1.0,0.0,0.0,0.0,0.0,780.6198452105236,23748.71265299016,1148.7127075
2018-10-23 02:00:00,0.0,0.0,0.0,200.00000000000003,1.0,289.4736842105264,526.3157894736843,174.76786645591693,490.42294200000003,1.0,0.0,0.0,0.0,0.0,779.8966262105278,23360.176912931067,1161.175928
2018-10-23 03:00:00,0.0,0.0,0.0,200.00000000000003,1.0,289.4736842105264,526.3157894736843,174.67475717143193,488.85791725,1.0,0.0,0.0,0.0,0.0,778.3316014605261,22973.05319051537,1158.24242825
2018-10-23 04:00:00,0.0,0.0,0.0,199.99999999999994,1.0,289.4736842105263,526.315789473684,174.49129331053413,485.77662649999996,1.0,0.0,0.0,0.0,0.0,775.2503107105258,22535.62840150028,1205.5055885000002
2018-10-23 05:00:00,0.0,0.0,0.0,200.00000000000006,1.0,289.47368421052647,526.3157894736844,174.22117828794063,481.2906765,1.0,0.0,0.0,0.0,0.0,770.7643607105274,22076.997636054217,1222.2746365
2018-10-23 06:00:00,0.0,0.0,0.0,200.00000000000003,1.0,289.4736842105264,526.3157894736843,174.6246202644601,487.9425885,1.0,0.0,0.0,0.0,0.0,777.4162727105249,21639.671828700568,1207.6729885
2018-10-23 07:00:00,0.0,0.0,0.0,200.0,1.0,289.47368421052636,526.3157894736843,173.09378262771824,500.0,1.0,0.0,0.0,0.0,0.0,789.4736842105267,21205.129072073218,1216.99635975
2018-10-23 08:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,167.58999571771946,500.0,1.0,0.0,0.0,0.0,0.0,500.0,20492.342430569133,1205.815259
2018-10-23 09:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,162.50721629950968,500.0,1.0,0.0,0.0,0.0,0.0,500.0,19802.32846654214,1183.1224625
2018-10-23 10:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158.1514204263864,500.0,1.0,0.0,0.0,0.0,0.0,500.0,19212.75538514092,1082.75890875
2018-10-23 11:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155.6756209680648,500.0,1.0,0.0,0.0,0.0,0.0,500.0,18797.407134024746,908.600151075
2018-10-23 12:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,154.36475251529632,500.0,1.0,0.0,0.0,0.0,0.0,500.0,18481.85239984165,808.853181625
2018-10-23 13:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,154.32757859700234,500.0,1.0,0.0,0.0,0.0,0.0,500.0,18268.631291700247,706.55491935
2018-10-23 14:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157.01780874318305,500.0,1.0,0.0,0.0,0.0,0.0,500.0,17968.24480051777,793.744197775
2018-10-23 15:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,162.96865644560197,500.0,1.0,0.0,0.0,0.0,0.0,500.0,17777.347632118734,684.288538875
2018-10-23 16:00:00,0.0,0.0,0.0,200.0,1.0,289.47368421052636,526.3157894736843,167.1853528569298,500.0,1.0,0.0,0.0,0.0,0.0,789.4736842105267,17878.79228820223,681.441792175
2018-10-23 17:00:00,0.0,0.0,0.0,200.0,1.0,289.47368421052636,526.3157894736843,168.17077084972027,500.0,1.0,0.0,0.0,0.0,0.0,789.4736842105267,17956.382950028543,705.284417675
2018-10-23 18:00:00,0.0,0.0,0.0,200.00000000000003,1.0,289.4736842105264,526.3157894736843,168.68358187177068,500.0,1.0,0.0,0.0,0.0,0.0,789.4736842105267,18020.97591343062,718.273420625
2018-10-23 19:00:00,0.0,0.0,0.0,200.00000000000003,1.0,289.4736842105264,526.3157894736843,168.64646269586217,500.0,1.0,0.0,0.0,0.0,0.0,789.4736842105267,18061.012937316882,742.8221213
2018-10-23 20:00:00,0.0,0.0,0.0,199.99999999999997,1.0,289.47368421052636,526.3157894736842,168.64455610434982,500.0,1.0,0.0,0.0,0.0,0.0,789.4736842105267,18048.781726936275,795.085868675
