,"(('gas', 'gas_boiler'), 'flow')","(('gas_boiler', 'heat_generation'), 'flow')","(('chp', 'electricity'), 'flow')","(('chp', 'heat_generation'), 'flow')","(('gas', 'chp'), 'flow')","(('electricity', 'heatpump_air'), 'flow')","(('heatpump_air', 'heat_generation'), 'flow')","(('heatpump_air', 'heat_generation'), 'status')","(('electricity', 'electrolysis'), 'flow')","(('electrolysis', 'h2'), 'flow')","(('electrolysis', 'heat_generation'), 'flow')","(('heat_generation', 'thermal_storage'), 'flow')","(('thermal_storage', 'None'), 'storage_content')","(('thermal_storage', 'storage_out'), 'flow')"
2018-11-05 08:00:00,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,5332.663804877665,1407.27301375
2018-11-05 09:00:00,0.0,0.0,0.0,-0.0,0.0,872.1666748972779,2618.6811159999997,1.0,0.0,-0.0,-0.0,2618.6811159999997,6660.923026801973,1285.229316
2018-11-05 10:00:00,0.0,0.0,0.0,-0.0,0.0,869.8760226276365,2618.6811159999997,1.0,0.0,-0.0,-0.0,2618.6811159999997,7987.928391119416,1286.3343175
2018-11-05 11:00:00,0.0,0.0,0.0,-0.0,0.0,871.4064863399743,2618.681115999999,1.0,0.0,-0.0,-0.0,2618.681115999999,9377.48840909802,1223.63094825
2018-11-05 12:00:00,0.0,0.0,0.0,-0.0,0.0,870.6362023969771,2618.6811159999997,1.0,0.0,-0.0,-0.0,2618.6811159999997,10866.641484577423,1123.88216475
2018-11-05 13:00:00,0.0,0.0,0.0,-0.0,0.0,868.917589492723,2618.6811159999997,1.0,0.0,-0.0,-0.0,2618.6811159999997,12382.706413306447,1096.80342425
2018-11-05 14:00:00,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,11272.548463812274,1104.17528325
2018-11-05 15:00:00,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,10135.547587128025,1131.14262425
2018-11-05 16:00:00,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,9043.52897950207,1086.28777725
2018-11-05 17:00:00,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,7961.776943835999,1076.14358625
2018-11-05 18:00:00,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,6847.33996781981,1108.9497569999999
2018-11-05 19:00:00,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,5750.584329407913,1091.39331275
2018-11-05 20:00:00,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,4763.476833428151,981.86808215
2018-11-05 21:00:00,0.0,0.0,0.0,-0.0,0.0,870.8331926634,2618.6811159999993,1.0,0.0,-0.0,-0.0,2618.6811159999993,6401.771715695386,975.257443625
2018-11-05 22:00:00,0.0,0.0,0.0,-0.0,0.0,871.9785234712785,2618.6811159999997,1.0,0.0,-0.0,-0.0,2618.6811159999997,8034.078788103757,981.061652125
2018-11-05 23:00:00,0.0,0.0,0.0,-0.0,0.0,873.319565355159,2618.6811159999997,1.0,0.0,-0.0,-0.0,2618.6811159999997,9651.84869287353,995.41588945
2018-11-06 00:00:00,0.0,0.0,0.0,-0.0,0.0,872.3636551409545,2618.6811159999997,1.0,0.0,-0.0,-0.0,2618.6811159999997,11286.949389039242,977.9037969000001
2018-11-06 01:00:00,0.0,0.0,0.0,-0.0,0.0,872.3636551409545,2618.6811159999997,1.0,0.0,-0.0,-0.0,2618.6811159999997,12938.510270388948,961.260368325
2018-11-06 02:00:00,0.0,0.0,0.0,-0.0,0.0,872.3636551409545,2618.6811159999997,1.0,0.0,-0.0,-0.0,2618.6811159999997,14579.918901878289,971.2275301249999
2018-11-06 03:00:00,0.0,0.0,0.0,-0.0,0.0,872.3636551409545,2618.6811159999997,1.0,0.0,-0.0,-0.0,2618.6811159999997,16204.909743955353,987.461369225
2018-11-06 04:00:00,0.0,0.0,0.0,-0.0,0.0,872.9369499751322,2618.6811159999997,1.0,0.0,-0.0,-0.0,2618.6811159999997,17789.335205613264,1027.84463925
2018-11-06 05:00:00,0.0,0.0,0.0,-0.0,0.0,873.8941177632937,2618.6811159999997,1.0,0.0,-0.0,-0.0,2618.6811159999997,19285.632660731055,1115.7950815
2018-11-06 06:00:00,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,18006.39143343808,1272.48496
2018-11-06 07:00:00,0.0,0.0,0.0,-0.0,0.0,2.6399685274962742e-09,7.952621672302485e-09,-0.0,0.0,-0.0,-0.0,7.952621672302485e-09,16729.34153363353,1270.43699525
2018-11-06 08:00:00,0.0,0.0,0.0,-0.0,0.0,867.5752570301833,2618.681115999998,1.0,0.0,-0.0,-0.0,2618.681115999998,18065.682199222578,1275.8706630000001
2018-11-06 09:00:00,0.0,0.0,0.0,-0.0,0.0,862.9838389729155,2618.6811159999997,1.0,0.0,-0.0,-0.0,2618.6811159999997,19485.008852778956,1192.73491325
2018-11-06 10:00:00,0.0,0.0,0.0,-0.0,0.0,857.8140030395832,2618.6811159999997,1.0,0.0,-0.0,-0.0,2618.6811159999997,20884.341770681953,1212.569587
2018-11-06 11:00:00,0.0,0.0,0.0,-0.0,0.0,852.2705291206381,2618.6811159999997,1.0,0.0,-0.0,-0.0,2618.6811159999997,22338.23867310087,1157.84878125
2018-11-06 12:00:00,0.0,0.0,0.0,-0.0,0.0,848.8321462568787,2618.6811159999997,1.0,0.0,-0.0,-0.0,2618.6811159999997,23899.698188903178,1050.1232317249999
2018-11-06 13:00:00,0.0,0.0,0.0,-0.0,0.0,850.729775420822,2618.6811159999997,1.0,0.0,-0.0,-0.0,2618.6811159999997,25498.02099635099,1013.08494955
2018-11-06 14:00:00,0.0,0.0,0.0,-0.0,0.0,858.3822314565051,2618.6811159999997,1.0,0.0,-0.0,-0.0,2618.6811159999997,27088.366078053063,1020.88355355
2018-11-06 15:00:00,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,26038.93599111168,1041.7993785
2018-11-06 16:00:00,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,25029.553027445723,1001.8698633500001
2018-11-06 17:00:00,0.0,0.0,0.0,-0.0,0.0,386.33778038467057,1174.1367839140512,1.0,0.0,-0.0,-0.0,1174.1367839140512,25199.441543070545,996.848288075
2018-11-06 18:00:00,0.0,0.0,0.0,-0.0,0.0,860.5000162465034,2618.6811159999997,1.0,0.0,-0.0,-0.0,2618.6811159999997,26778.285187318914,1032.418452375
2018-11-06 19:00:00,0.0,0.0,0.0,-0.0,0.0,858.5894922041845,2618.6811159999997,1.0,0.0,-0.0,-0.0,2618.6811159999997,28374.455649548436,1014.91469565
2018-11-06 20:00:00,0.0,0.0,0.0,-0.0,0.0,859.7347872303401,2618.6811159999997,1.0,0.0,-0.0,-0.0,2618.6811160000034,30079.053960517464,906.307966375
2018-11-06 21:00:00,0.0,0.0,0.0,-0.0,0.0,861.6504173543983,2618.6811159999997,1.0,0.0,-0.0,-0.0,2618.6811160000034,31788.832990872423,900.9362151
2018-11-06 22:00:00,0.0,0.0,0.0,-0.0,0.0,862.2237043798112,2618.6811159999997,1.0,0.0,-0.0,-0.0,2618.6811159999997,33491.10956421751,908.247059625
2018-11-06 23:00:00,0.0,0.0,0.0,-0.0,0.0,864.8969452256782,2618.681115999996,1.0,0.0,-0.0,-0.0,2618.681115999996,35176.43565699234,925.0067685
2018-11-07 00:00:00,0.0,0.0,0.0,-0.0,0.0,867.7722675842572,2618.6811159999997,1.0,0.0,-0.0,-0.0,2618.6811159999997,36876.47474708797,910.1048991
2018-11-07 01:00:00,0.0,0.0,0.0,-0.0,0.0,869.4883629994443,2618.6811159999997,1.0,0.0,-0.0,-0.0,2618.6811159999997,38587.99823861487,898.429976725
2018-11-07 02:00:00,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,37660.007545807646,919.071237075
2018-11-07 03:00:00,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,36707.250541762034,943.9415469
2018-11-07 04:00:00,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,35701.84696032804,996.6948984
2018-11-07 05:00:00,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,34599.32554593211,1093.9254055
2018-11-07 06:00:00,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,33328.63666703056,1262.2164280000002
2018-11-07 07:00:00,0.0,0.0,0.0,-0.0,0.0,1.2219913006421978e-12,3.637978807091713e-12,-0.0,0.0,-0.0,-0.0,3.637978807091713e-12,32053.759342660065,1266.54727775
2018-11-07 08:00:00,0.0,0.0,0.0,-0.0,0.0,872.1666748972779,2618.6811159999997,1.0,0.0,-0.0,-0.0,2618.6811159999997,33392.943123713696,1271.310162
2018-11-07 09:00:00,0.0,0.0,0.0,-0.0,0.0,869.3027299244404,2618.6811159999997,1.0,0.0,-0.0,-0.0,2618.6811159999997,34821.268816860786,1182.0181694999999
2018-11-07 10:00:00,0.0,0.0,0.0,-0.0,0.0,872.15664567939,2618.6811159999997,1.0,0.0,-0.0,-0.0,2618.6811159999997,36231.174849095034,1200.27776
2018-11-07 11:00:00,0.0,0.0,0.0,-0.0,0.0,880.3761938379315,2618.6811159999997,1.0,0.0,-0.0,-0.0,2618.6811159999997,37683.496150181425,1157.704485
2018-11-07 12:00:00,0.0,0.0,0.0,-0.0,0.0,886.7111227365866,2618.6811159999997,1.0,0.0,-0.0,-0.0,2618.6811159999997,39219.20341070159,1074.1557659999999
2018-11-07 13:00:00,0.0,0.0,0.0,-0.0,0.0,888.8136591926734,2618.6811159999997,1.0,0.0,-0.0,-0.0,2618.681116000007,40766.52558446061,1062.36874825
2018-11-07 14:00:00,0.0,0.0,0.0,-0.0,0.0,890.1546653711621,2618.6811159999997,1.0,0.0,-0.0,-0.0,2618.681116000007,42287.70891129178,1088.3341890000002
2018-11-07 15:00:00,0.0,0.0,0.0,-0.0,0.0,887.4713983076471,2618.6811159999997,1.0,0.0,-0.0,-0.0,2618.6811159999997,43783.00988103822,1114.04606925
2018-11-07 16:00:00,0.0,0.0,0.0,-0.0,0.0,884.0328106999889,2618.6811159999997,1.0,0.0,-0.0,-0.0,2618.6811159999997,45321.19316304858,1070.99618075
2018-11-07 17:00:00,0.0,0.0,0.0,-0.0,0.0,883.076892984269,2618.6811159999997,1.0,0.0,-0.0,-0.0,2618.6811159999997,46868.0011445636,1062.19909925
2018-11-07 18:00:00,0.0,0.0,0.0,-0.0,0.0,883.6501953622371,2618.6811159999997,1.0,0.0,-0.0,-0.0,2618.6811159999997,48381.117087775565,1095.717789
2018-11-07 19:00:00,0.0,0.0,0.0,-0.0,0.0,885.7527253374928,2618.6811159999997,1.0,0.0,-0.0,-0.0,2618.6811159999997,49908.23898925292,1081.542258
2018-11-07 20:00:00,0.0,0.0,0.0,-0.0,0.0,888.8136591926709,2618.6811159999997,1.0,0.0,-0.0,-0.0,2618.6811159999997,51538.717772842996,978.014233525
2018-11-07 21:00:00,0.0,0.0,0.0,-0.0,0.0,2.485953983630516e-12,7.275957614183426e-12,-0.0,0.0,-0.0,-0.0,7.275957614183426e-12,50547.040554188185,981.30639435
2018-11-07 22:00:00,0.0,0.0,0.0,-0.0,0.0,2.496625645187035e-12,7.275957614183426e-12,-0.0,0.0,-0.0,-0.0,7.275957614183426e-12,49526.55256027764,1010.22830545
2018-11-07 23:00:00,0.0,0.0,0.0,-0.0,0.0,894.9355261389205,2618.6811159999997,1.0,0.0,-0.0,-0.0,2618.6811159999997,51119.154558943635,1015.9337935
2018-11-08 00:00:00,0.0,0.0,0.0,-0.0,0.0,896.8510559031513,2618.6811159999997,1.0,0.0,-0.0,-0.0,2618.6811159999997,52715.924727236736,1011.5871432499999
2018-11-08 01:00:00,0.0,0.0,0.0,-0.0,0.0,347.5339272866841,1012.1711543505953,1.0,0.0,-0.0,-0.0,1012.1711543505953,52715.924727236736,1001.66840215
2018-11-08 02:00:00,0.0,0.0,0.0,-0.0,0.0,356.5241587845518,1034.6019107005995,1.0,0.0,-0.0,-0.0,1034.6019107005995,52715.924727236736,1024.0991585
2018-11-08 03:00:00,0.0,0.0,0.0,-0.0,0.0,1.4079232368115298e-10,4.0745362639427185e-10,-0.0,0.0,-0.0,-0.0,4.0745362639427185e-10,51652.64891578654,1052.77305925
2018-11-08 04:00:00,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,50535.76059613186,1106.50472725
2018-11-08 05:00:00,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,49318.859025550046,1206.64314625
2018-11-08 06:00:00,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,47930.75088288274,1377.9860947500001
2018-11-08 07:00:00,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,46560.119463505056,1360.6649347500002
2018-11-08 08:00:00,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,45199.40315732566,1350.90342625
2018-11-08 09:00:00,0.0,0.0,0.0,-0.0,0.0,879.9759033459676,2618.6811159999997,1.0,0.0,-0.0,-0.0,2618.6811159999997,46568.29251167203,1240.13137525
2018-11-08 10:00:00,0.0,0.0,0.0,-0.0,0.0,872.9369499751322,2618.6811159999997,1.0,0.0,-0.0,-0.0,2618.6811159999997,47945.79834830084,1231.3614834999998
2018-11-08 11:00:00,0.0,0.0,0.0,-0.0,0.0,873.319565355159,2618.6811159999997,1.0,0.0,-0.0,-0.0,2618.6811159999997,49400.659665075276,1153.85162825
2018-11-08 12:00:00,0.0,0.0,0.0,-0.0,0.0,872.3636551409545,2618.6811159999997,1.0,0.0,-0.0,-0.0,2618.6811159999997,50983.97699267756,1025.2325732
2018-11-08 13:00:00,0.0,0.0,0.0,-0.0,0.0,872.9369499751322,2618.6811159999997,1.0,0.0,-0.0,-0.0,2618.6811159999997,52580.26638995172,1012.083063425
2018-11-08 14:00:00,0.0,0.0,0.0,-0.0,0.0,388.56383180854544,1159.0690870252292,1.0,0.0,-0.0,-0.0,1159.0690870252292,52715.924727236736,1012.923200575
2018-11-08 15:00:00,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,51653.28401228614,1052.13796275
2018-11-08 16:00:00,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,50614.528439257105,1028.37190945
2018-11-08 17:00:00,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,49561.82581552603,1042.435372
2018-11-08 18:00:00,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,48456.93627016888,1094.7402685
2018-11-08 19:00:00,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,47355.65395594916,1091.25686075
2018-11-08 20:00:00,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,46354.19712760963,991.554794
2018-11-08 21:00:00,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,45355.62366255122,988.78366255
2018-11-08 22:00:00,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,44348.394295214515,997.551473525
2018-11-08 23:00:00,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,43328.75875657909,1010.0705235749999
2018-11-09 00:00:00,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,42327.72079601177,991.5872146
2018-11-09 01:00:00,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,41343.35114050864,975.031094425
2018-11-09 02:00:00,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,40347.30298292665,986.8199134
2018-11-09 03:00:00,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,39331.1886587338,1006.9977057
2018-11-09 04:00:00,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,38269.637262466604,1052.54865225
2018-11-09 05:00:00,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,37115.60957899259,1145.143906
2018-11-09 06:00:00,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,35798.82959674669,1308.025535
2018-11-09 07:00:00,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,34478.913918645725,1311.3088005
2018-11-09 08:00:00,0.0,0.0,0.0,-0.0,0.0,890.7292058504642,2618.6811159999997,1.0,0.0,-0.0,-0.0,2618.6811159999997,35766.14471910263,1322.991359
2018-11-09 09:00:00,0.0,0.0,0.0,-0.0,0.0,891.3025137016434,2618.6811159999997,1.0,0.0,-0.0,-0.0,2618.6811159999997,37127.13832794904,1249.0842925
2018-11-09 10:00:00,0.0,0.0,0.0,-0.0,0.0,893.4050595249328,2618.6811159999997,1.0,0.0,-0.0,-0.0,2618.6811159999997,38456.22712594277,1280.83657875
2018-11-09 11:00:00,0.0,0.0,0.0,-0.0,0.0,895.8939044318922,2618.6811159999997,1.0,0.0,-0.0,-0.0,2618.6811159999997,39824.22319211024,1241.7803615
2018-11-09 12:00:00,0.0,0.0,0.0,-0.0,0.0,897.4243678705288,2618.6811159999997,1.0,0.0,-0.0,-0.0,2618.6811159999997,41280.158602669675,1153.6877077499998
2018-11-09 13:00:00,0.0,0.0,0.0,-0.0,0.0,309.394523941718,900.7018839342127,1.0,0.0,-0.0,-0.0,900.7018839342127,41036.838810819034,1134.8005134999999
2018-11-09 14:00:00,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,39871.71232628443,1155.9325907500001
2018-11-09 15:00:00,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,38680.08602605468,1182.5629804999999
2018-11-09 16:00:00,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,37528.44157567614,1142.7146745
2018-11-09 17:00:00,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,36380.66813694019,1138.972726
2018-11-09 18:00:00,0.0,0.0,0.0,-0.0,0.0,2.516328617291748e-12,7.275957614183426e-12,-0.0,0.0,-0.0,-0.0,7.275957614183426e-12,35194.45259502813,1177.5434585
2018-11-09 19:00:00,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,34019.01763009134,1166.895819
2018-11-09 20:00:00,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,32944.33431646601,1066.275897
2018-11-09 21:00:00,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,31866.27341330902,1069.7739247499999
2018-11-09 22:00:00,0.0,0.0,0.0,-0.0,0.0,1.2693301248494643e-12,3.637978807091713e-12,-0.0,0.0,-0.0,-0.0,3.637978807091713e-12,30774.066269891988,1084.04098175
2018-11-09 23:00:00,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,29662.30994256377,1103.71256775
2018-11-10 00:00:00,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,28556.830180423392,1097.5605955
2018-11-10 01:00:00,0.0,0.0,0.0,-0.0,0.0,1.272784336659075e-12,3.637978807091713e-12,-0.0,0.0,-0.0,-0.0,3.637978807091713e-12,27466.06482881519,1082.9700745
2018-11-10 02:00:00,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,26362.79061746626,1095.60117475
2018-11-10 03:00:00,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,25238.387540476593,1116.85368275
2018-11-10 04:00:00,0.0,0.0,0.0,-0.0,0.0,1.27145630606046e-12,3.637978807091713e-12,-0.0,0.0,-0.0,-0.0,3.637978807091713e-12,24070.97757672787,1159.9865797500001
2018-11-10 05:00:00,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,22813.236184190228,1250.4488385
2018-11-10 06:00:00,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,21395.194336427405,1410.890247
2018-11-10 07:00:00,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,19973.397911831613,1414.80374175
2018-11-10 08:00:00,0.0,0.0,0.0,-0.0,0.0,1.259748830348891e-12,3.637978807091713e-12,-0.0,0.0,-0.0,-0.0,3.637978807091713e-12,18551.285849922904,1415.27871775
2018-11-10 09:00:00,0.0,0.0,0.0,-0.0,0.0,901.2456465763779,2618.6811159999997,1.0,0.0,-0.0,-0.0,2618.6811159999997,19827.227909824287,1336.065086
2018-11-10 10:00:00,0.0,0.0,0.0,-0.0,0.0,898.9548315552321,2618.6811159999997,1.0,0.0,-0.0,-0.0,2618.6811159999997,21083.249037978156,1355.84302475
2018-11-10 11:00:00,0.0,0.0,0.0,-0.0,0.0,899.9119811211763,2618.6811159999997,1.0,0.0,-0.0,-0.0,2618.6811160000034,22388.478317644775,1306.49411275
2018-11-10 12:00:00,0.0,0.0,0.0,-0.0,0.0,899.3374469509804,2618.6811159999997,1.0,0.0,-0.0,-0.0,2618.6811160000034,23791.18945863714,1208.86597625
2018-11-10 13:00:00,0.0,0.0,0.0,-0.0,0.0,899.5269263799654,2618.6811159999997,1.0,0.0,-0.0,-0.0,2618.6811159999997,25219.484633552802,1183.1247425000001
2018-11-10 14:00:00,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,24013.248056725755,1198.81531125
2018-11-10 15:00:00,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,22782.882729852663,1223.0792425
2018-11-10 16:00:00,0.0,0.0,0.0,-0.0,0.0,1.2579010590590946e-12,3.637978807091713e-12,-0.0,0.0,-0.0,-0.0,3.637978807091713e-12,21593.326102507956,1182.40842825
2018-11-10 17:00:00,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,20409.839626819172,1176.4715885
2018-11-10 18:00:00,0.0,0.0,0.0,-0.0,0.0,1.2552433313289963e-12,3.637978807091713e-12,-0.0,0.0,-0.0,-0.0,3.637978807091713e-12,19189.746524763126,1213.2108465000001
2018-11-10 19:00:00,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,18002.87032654195,1180.13067675
2018-11-10 20:00:00,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,16900.383167584852,1095.874649
2018-11-10 21:00:00,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,15803.68262928318,1090.2115825
2018-11-10 22:00:00,0.0,0.0,0.0,-0.0,0.0,6.304127002331694e-13,1.8189894035458565e-12,-0.0,0.0,-0.0,-0.0,1.8189894035458565e-12,14696.937262638652,1100.3793165
2018-11-10 23:00:00,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,13572.913282110778,1117.78196175
2018-11-11 00:00:00,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,12486.176588339049,1080.6206427500001
2018-11-11 01:00:00,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,11404.39943459069,1075.78289175
2018-11-11 02:00:00,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,10312.445873307162,1086.0805325
2018-11-11 03:00:00,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,9198.870031693868,1107.8251865
2018-11-11 04:00:00,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,8086.280017928769,1106.9641555
2018-11-11 05:00:00,0.0,0.0,0.0,-0.0,0.0,3.180631979123329e-13,9.094947017729282e-13,-0.0,0.0,-0.0,-0.0,9.094947017729282e-13,6958.24601203155,1122.532834
2018-11-11 06:00:00,0.0,0.0,0.0,-0.0,0.0,3.1799612918134356e-13,9.094947017729282e-13,-0.0,0.0,-0.0,-0.0,9.094947017729282e-13,5693.831113538269,1259.04014375
2018-11-11 07:00:00,0.0,0.0,0.0,-0.0,0.0,3.171329928700245e-13,9.094947017729282e-13,-0.0,0.0,-0.0,-0.0,9.094947017729282e-13,4368.519484710051,1320.0785752499999
2018-11-11 08:00:00,0.0,0.0,0.0,-0.0,0.0,910.4284773997643,2618.6811159999997,1.0,0.0,-0.0,-0.0,2618.6811160000007,5621.8919969061635,1360.224076
2018-11-11 09:00:00,0.0,0.0,0.0,-0.0,0.0,904.6794740563678,2618.6811159999997,1.0,0.0,-0.0,-0.0,2618.6811159999997,6728.394879441616,1506.953242
2018-11-11 10:00:00,0.0,0.0,0.0,-0.0,0.0,898.7616887764782,2618.6811159999997,1.0,0.0,-0.0,-0.0,2618.6811159999997,7829.619446035259,1512.10755375
2018-11-11 11:00:00,0.0,0.0,0.0,-0.0,0.0,895.1237588132514,2618.6811159999997,1.0,0.0,-0.0,-0.0,2618.6811159999997,9021.468265220394,1421.3598885000001
2018-11-11 12:00:00,0.0,0.0,0.0,-0.0,0.0,891.1093550875031,2618.6811159999997,1.0,0.0,-0.0,-0.0,2618.6811160000025,10122.797618616949,1511.7457855
2018-11-11 13:00:00,0.0,0.0,0.0,-0.0,0.0,889.7720499764116,2618.6811159999997,1.0,0.0,-0.0,-0.0,2618.6811159999997,11328.539514611686,1407.2098185
2018-11-11 14:00:00,0.0,0.0,0.0,-0.0,0.0,893.0150804948579,2618.6811159999997,1.0,0.0,-0.0,-0.0,2618.6811160000016,12698.271871340641,1243.084232
2018-11-11 15:00:00,0.0,0.0,0.0,-0.0,0.0,897.9964595540722,2618.6811159999997,1.0,0.0,-0.0,-0.0,2618.6811159999997,14173.363756627969,1137.5711995000001
2018-11-11 16:00:00,0.0,0.0,0.0,-0.0,0.0,899.3374469509798,2618.6811159999997,1.0,0.0,-0.0,-0.0,2618.6811160000016,15673.351757482344,1112.5097725
2018-11-11 17:00:00,0.0,0.0,0.0,-0.0,0.0,898.9548315552321,2618.6811159999997,1.0,0.0,-0.0,-0.0,2618.6811159999997,17172.51693958178,1113.16448975
