,Normed PV feed in series for 1 kWp installed PV capacity,Heat demand time series inclusive losses of district hetaing network. This demand time series needs to be equal to the thermal energy after the thermal storage in the modelica model,This is the COP of the air source heat pump. It must be identical to the COP of the modelica model.,Maximum thermal power of the air sourced heatpump. ,Fixed loss factor related to the thermal capacity of the storage. It can be considered as thermal losses in the empty state e.g. at 50C,Loss factor dependent on the state of charge of the storage. It is related to the thermal capacity of the storage
SECONDS,pv_normed_per_kWp,Heat_demand_after_storage_kW,COP_Heatpump_air,Maximum-Power_Heatpump_air,TES_fix_loss_factor,TES_SOC_loss_factor
1102500,0,1738.107965,1.912487705,0.619138759,0.0001,0.0002
1103400,0,1743.967192,1.889954713,0.61039545,0.0001,0.0002
1104300,0,1603.323981,1.884404185,0.608244909,0.0001,0.0002
1105200,0,1629.223744,1.884404185,0.608244909,0.0001,0.0002
1106100,0,1672.865716,1.881641129,0.60717484,0.0001,0.0002
1107000,0,1665.632622,1.876139254,0.605045025,0.0001,0.0002
1107900,0.00E+00,1677.354812,1.906804235,0.616931491,0.0001,0.0002
1108800,0,1690.998609,1.947312974,0.632692256,0.0001,0.0002
1109700,0,1532.411921,1.986500387,0.648001476,0.0001,0.0002
1110600,0,1484.061029,2.014567111,0.659003464,0.0001,0.0002
1111500,0,1484.061029,2.049966853,0.672923688,0.0001,0.0002
1112400,0,1506.694179,2.764198708,0.963280395,0.0001,0.0002
1113300,0,1506.993934,2.066472222,0.67943059,0.0001,0.0002
1114200,0,1506.993934,2.040189587,0.669074136,0.0001,0.0002
1115100,0,1458.066214,2.014567111,0.659003464,0.0001,0.0002
1116000,0,1393.355343,1.980369213,0.645602212,0.0001,0.0002
1116900,0,1393.355343,1.956218369,0.636165934,0.0001,0.0002
1117800,0,1419.197769,1.93556448,0.628114447,0.0001,0.0002
1118700,0,1422.275776,1.93556448,0.628114447,0.0001,0.0002
1119600,0,1393.300865,1.929743233,0.62584825,0.0001,0.0002
1120500,0,1408.199537,1.915342164,0.62024783,0.0001,0.0002
1121400,0,1307.238296,1.915342164,0.62024783,0.0001,0.0002
1122300,0,1307.238296,1.909641741,0.618033319,0.0001,0.0002
1123200,0,1249.736693,1.915342164,0.62024783,0.0001,0.0002
1124100,0,1229.579165,1.903975148,0.61583326,0.0001,0.0002
1125000,0,1229.579165,1.912487705,0.619138759,0.0001,0.0002
1125900,0,1212.190567,1.915342164,0.62024783,0.0001,0.0002
1126800,0,1179.885978,1.909641741,0.618033319,0.0001,0.0002
1127700,0,1179.885978,1.895538035,0.612559972,0.0001,0.0002
1128600,0,1181.820546,1.884404185,0.608244909,0.0001,0.0002
1129500,0.00E+00,1184.658938,1.932649473,0.626979471,0.0001,0.0002
1130400,0,1182.118995,1.962200688,0.638501201,0.0001,0.0002
1131300,0,1179.480928,2.014567111,0.659003464,0.0001,0.0002
1132200,0,1180.283348,2.764198708,0.963280395,0.0001,0.0002
1133100,0,1180.283348,2.795815359,0.976516968,0.0001,0.0002
1134000,0,1192.867371,2.809587849,0.982292322,0.0001,0.0002
1134900,0,1185.58789,2.795815359,0.976516968,0.0001,0.0002
1135800,0,1185.58789,2.791254486,0.974605664,0.0001,0.0002
1136700,0,1194.361726,2.0532468,0.674215908,0.0001,0.0002
1137600,0,1184.237063,2.024099763,0.662747208,0.0001,0.0002
1138500,0,1184.237063,1.986500387,0.648001476,0.0001,0.0002
1139400,0,1195.712958,1.992669643,0.650417137,0.0001,0.0002
1140300,0,1181.541742,1.986500387,0.648001476,0.0001,0.0002
1141200,0,1191.518045,1.983430062,0.646799804,0.0001,0.0002
1142100,0,1174.889335,1.980369213,0.645602212,0.0001,0.0002
1143000,0,1207.687205,1.980369213,0.645602212,0.0001,0.0002
1143900,0,1207.687205,1.980369213,0.645602212,0.0001,0.0002
1144800,0,1309.725366,1.983430062,0.646799804,0.0001,0.0002
1145700,0,1347.445202,1.986500387,0.648001476,0.0001,0.0002
1146600,0,1347.445202,1.983430062,0.646799804,0.0001,0.0002
1147500,0,1302.454362,1.977317797,0.644408678,0.0001,0.0002
1148400,0,1317.993782,1.96520559,0.639674737,0.0001,0.0002
1149300,0,1317.993782,1.959204962,0.637331607,0.0001,0.0002
1150200,0,1382.49538,1.950272416,0.633846278,0.0001,0.0002
1151100,0,1422.067285,1.9443625,0.631542081,0.0001,0.0002
1152000,0,1401.058827,1.953240868,0.635004164,0.0001,0.0002
1152900,0,1411.94254,1.959204962,0.637331607,0.0001,0.0002
1153800,0,1399.342398,1.96520559,0.639674737,0.0001,0.0002
1154700,0.003066286,1399.342398,1.983430062,0.646799804,0.0001,0.0002
1155600,0.006774202,1446.469174,1.989580233,0.649207247,0.0001,0.0002
1156500,0.010438091,1636.232268,1.983430062,0.646799804,0.0001,0.0002
1157400,0.014096004,1636.232268,1.977317797,0.644408678,0.0001,0.0002
1158300,0.017767329,1498.163952,1.959204962,0.637331607,0.0001,0.0002
1159200,0.021427544,1463.003915,1.9443625,0.631542081,0.0001,0.0002
1160100,0.025046469,1463.003915,1.926845721,0.624720765,0.0001,0.0002
1161000,0.028402867,1512.943611,1.912487705,0.619138759,0.0001,0.0002
1161900,0.03055915,1441.446768,1.901154444,0.614738608,0.0001,0.0002
1162800,0.03190466,1416.106867,1.921076722,0.622476932,0.0001,0.0002
1163700,0.033046344,1442.488984,1.898342086,0.613647517,0.0001,0.0002
1164600,0.034487288,1438.801079,1.887175368,0.60931844,0.0001,0.0002
1165500,0.035931723,1438.801079,1.884404185,0.608244909,0.0001,0.0002
1166400,0.037168251,1418.085249,1.881641129,0.60717484,0.0001,0.0002
1167300,0.038058269,1443.265099,1.887175368,0.60931844,0.0001,0.0002
1168200,0.038173575,1443.265099,1.884404185,0.608244909,0.0001,0.0002
1169100,0.036184649,1637.398427,1.884404185,0.608244909,0.0001,0.0002
1170000,0.03306035,1429.583749,1.887175368,0.60931844,0.0001,0.0002
1170900,0.030119873,1429.583749,1.892742257,0.611475955,0.0001,0.0002
1171800,0.028660869,1261.906448,1.903975148,0.61583326,0.0001,0.0002
1172700,0.028877217,1276.222189,1.912487705,0.619138759,0.0001,0.0002
1173600,0.029521133,1286.987005,1.923956897,0.623596998,0.0001,0.0002
1174500,0.029255712,1212.419887,1.932649473,0.626979471,0.0001,0.0002
1175400,0.026642205,1148.515498,1.9443625,0.631542081,0.0001,0.0002
1176300,0.02097504,1148.515498,1.962200688,0.638501201,0.0001,0.0002
1177200,0.013990458,1116.156064,1.962200688,0.638501201,0.0001,0.0002
1178100,0.007664585,1141.069843,1.96520559,0.639674737,0.0001,0.0002
1179000,0.003423749,1141.069843,1.96520559,0.639674737,0.0001,0.0002
1179900,0.000545005,1144.129075,1.968219709,0.640852233,0.0001,0.0002
1180800,0,1151.295872,1.974275769,0.643219184,0.0001,0.0002
1181700,0,1151.295872,1.977317797,0.644408678,0.0001,0.0002
1182600,0,1077.141773,1.977317797,0.644408678,0.0001,0.0002
1183500,0,1150.874164,1.980369213,0.645602212,0.0001,0.0002
1184400,0,1187.255772,1.989580233,0.649207247,0.0001,0.0002
1185300,0,1145.331858,1.998877336,0.65284936,0.0001,0.0002
1186200,0,1100.688156,1.998877336,0.65284936,0.0001,0.0002
1187100,0,1100.688156,1.998877336,0.65284936,0.0001,0.0002
1188000,0,1166.423735,2.014567111,0.659003464,0.0001,0.0002
1188900,0,1236.955548,2.01773467,0.660247063,0.0001,0.0002
1189800,0,1236.955548,2.027297393,0.6640038,0.0001,0.0002
1190700,0,1073.398836,2.033723059,0.666530129,0.0001,0.0002
1191600,0,1104.69929,2.033723059,0.666530129,0.0001,0.0002
1192500,0,1104.69929,2.0532468,0.674215908,0.0001,0.0002
1193400,0,1152.258531,2.05653726,0.675512685,0.0001,0.0002
1194300,0,1066.7388,2.759740323,0.961416283,0.0001,0.0002
1195200,0,1072.34948,2.773158833,0.967028567,0.0001,0.0002
1196100,0,1102.002831,2.795815359,0.976516968,0.0001,0.0002
1197000,0,1172.261248,2.81884514,0.986177458,0.0001,0.0002
1197900,0,1172.261248,2.8234967,0.988130607,0.0001,0.0002
1198800,0,1155.356991,2.832846026,0.992058252,0.0001,0.0002
1199700,0,1117.017469,2.842257475,0.996014615,0.0001,0.0002
1200600,0,1117.017469,2.866061977,1,0.0001,0.0002
1201500,0,1175.868252,2.851731667,1,0.0001,0.0002
1202400,0,1159.992762,2.795815359,0.976516968,0.0001,0.0002
1203300,0,1159.992762,2.832846026,0.992058252,0.0001,0.0002
1204200,0,1084.133845,2.832846026,0.992058252,0.0001,0.0002
1205100,0,1088.896209,2.837543947,0.994032825,0.0001,0.0002
1206000,0,1090.999047,2.828163636,0.990090859,0.0001,0.0002
1206900,0,1092.671628,2.809587849,0.982292322,0.0001,0.0002
1207800,0,1075.927598,2.795815359,0.976516968,0.0001,0.0002
1208700,0,1087.90572,2.764198708,0.963280395,0.0001,0.0002
1209600,0,1093.90455,2.066472222,0.67943059,0.0001,0.0002
1210500,0,1106.173332,2.768671521,0.965151145,0.0001,0.0002
1211400,0,1106.173332,2.06314992,0.678120002,0.0001,0.0002
1212300,0,1132.53096,2.759740323,0.961416283,0.0001,0.0002
1213200,0,1121.59183,2.759740323,0.961416283,0.0001,0.0002
1214100,0,1121.59183,2.768671521,0.965151145,0.0001,0.0002
1215000,0,1123.297125,2.773158833,0.967028567,0.0001,0.0002
1215900,0,1136.348359,2.791254486,0.974605664,0.0001,0.0002
1216800,0,1136.788574,2.791254486,0.974605664,0.0001,0.0002
1217700,0,1134.658339,2.81884514,0.986177458,0.0001,0.0002
1218600,0,1148.913761,2.81884514,0.986177458,0.0001,0.0002
1219500,0,1148.913761,2.828163636,0.990090859,0.0001,0.0002
1220400,0,1159.958818,2.842257475,0.996014615,0.0001,0.0002
1221300,0,1169.636407,2.856492487,1,0.0001,0.0002
1222200,0,1170.896954,2.846986689,0.99800366,0.0001,0.0002
1223100,0,1168.951233,2.856492487,1,0.0001,0.0002
1224000,0,1244.328372,2.880537037,1,0.0001,0.0002
1224900,0,1213.930693,2.8234967,0.988130607,0.0001,0.0002
1225800,0,1217.366444,2.791254486,0.974605664,0.0001,0.0002
1226700,0,1252.842399,2.759740323,0.961416283,0.0001,0.0002
1227600,0,1260.425493,2.764198708,0.963280395,0.0001,0.0002
1228500,0,1260.386355,2.764198708,0.963280395,0.0001,0.0002
1229400,0,1408.906879,2.06314992,0.678120002,0.0001,0.0002
1230300,0,1449.440987,2.764198708,0.963280395,0.0001,0.0002
1231200,0,1514.779277,2.759740323,0.961416283,0.0001,0.0002
1232100,0,1466.306796,2.786708469,0.972701208,0.0001,0.0002
1233000,0,1484.846286,2.786708469,0.972701208,0.0001,0.0002
1233900,0,1579.952654,2.777660714,0.968912694,0.0001,0.0002
1234800,0,1550.70004,2.759740323,0.961416283,0.0001,0.0002
1235700,0,1550.70004,2.066472222,0.67943059,0.0001,0.0002
1236600,0,1508.455012,2.06314992,0.678120002,0.0001,0.0002
1237500,0,1558.372141,2.764198708,0.963280395,0.0001,0.0002
1238400,0,1634.131037,2.773158833,0.967028567,0.0001,0.0002
1239300,0,1551.184099,2.782177236,0.970803563,0.0001,0.0002
1240200,6.91E-06,1463.016327,2.791254486,0.974605664,0.0001,0.0002
1241100,0.006086959,1463.016327,2.851731667,1,0.0001,0.0002
1242000,0.014245969,1482.124049,2.846986689,0.99800366,0.0001,0.0002
1242900,0.021754678,1459.598566,2.8234967,0.988130607,0.0001,0.0002
1243800,0.028991816,1459.598566,2.809587849,0.982292322,0.0001,0.0002
1244700,0.036229783,1371.208382,2.804981967,0.98036026,0.0001,0.0002
1245600,0.050758815,1385.796671,2.8234967,0.988130607,0.0001,0.0002
1246500,0.066318307,1385.796671,2.832846026,0.992058252,0.0001,0.0002
1247400,0.071127963,1498.853486,2.8234967,0.988130607,0.0001,0.0002
1248300,0.071237894,1496.204355,2.828163636,0.990090859,0.0001,0.0002
1249200,0.066720972,1423.491475,2.81884514,0.986177458,0.0001,0.0002
1250100,0.065708749,1387.245761,2.8234967,0.988130607,0.0001,0.0002
1251000,0.066312284,1356.663868,2.814208882,0.984231375,0.0001,0.0002
1251900,0.0675094,1356.663868,2.804981967,0.98036026,0.0001,0.0002
1252800,0.06836697,1337.205194,2.782177236,0.970803563,0.0001,0.0002
1253700,0.068189843,1256.020002,2.066472222,0.67943059,0.0001,0.0002
1254600,0.06596206,1256.020002,2.764198708,0.963280395,0.0001,0.0002
1255500,0.060837713,1209.298284,2.06314992,0.678120002,0.0001,0.0002
1256400,0.053433289,1203.953984,2.059838283,0.676814042,0.0001,0.0002
1257300,0.049223227,1203.953984,2.0532468,0.674215908,0.0001,0.0002
1258200,0.046744366,1195.395807,2.059838283,0.676814042,0.0001,0.0002
1259100,0.046378132,1285.490265,2.782177236,0.970803563,0.0001,0.0002
1260000,0.048951645,1296.563431,2.786708469,0.972701208,0.0001,0.0002
1260900,0.050059949,1205.939392,2.795815359,0.976516968,0.0001,0.0002
1261800,0.045630942,1182.842546,2.804981967,0.98036026,0.0001,0.0002
1262700,0.036997144,1182.842546,2.768671521,0.965151145,0.0001,0.0002
1263600,0.027556837,1203.797516,2.066472222,0.67943059,0.0001,0.0002
1264500,0.020030358,1273.977271,2.06314992,0.678120002,0.0001,0.0002
1265400,0.012288306,1273.977271,2.066472222,0.67943059,0.0001,0.0002
1266300,0.003843834,1170.030328,2.773158833,0.967028567,0.0001,0.0002
1267200,0,1158.554596,2.804981967,0.98036026,0.0001,0.0002
1268100,0,1158.554596,2.851731667,1,0.0001,0.0002
1269000,0.00E+00,1181.121889,2.866061977,1,0.0001,0.0002
1269900,0,1178.948446,2.842257475,0.996014615,0.0001,0.0002
1270800,0,1178.788959,2.809587849,0.982292322,0.0001,0.0002
1271700,0,1129.013592,2.786708469,0.972701208,0.0001,0.0002
1272600,0,1154.065515,2.773158833,0.967028567,0.0001,0.0002
1273500,0,1154.065515,2.033723059,0.666530129,0.0001,0.0002
1274400,0,1274.971,2.005123828,0.65529831,0.0001,0.0002
1275300,0,1137.955356,1.989580233,0.649207247,0.0001,0.0002
1276200,0,1137.955356,1.995768663,0.651631168,0.0001,0.0002
1277100,0,1108.994454,2.011409483,0.657764154,0.0001,0.0002
1278000,0,1189.638153,2.008261737,0.656529109,0.0001,0.0002
1278900,0,1189.638153,2.008261737,0.656529109,0.0001,0.0002
1279800,0,1177.143266,2.008261737,0.656529109,0.0001,0.0002
1280700,0,1090.39427,2.020912205,0.66149497,0.0001,0.0002
1281600,0,1069.37566,2.030505142,0.665264766,0.0001,0.0002
1282500,0,1077.071624,2.040189587,0.669074136,0.0001,0.0002
1283400,0,1037.495429,2.06314992,0.678120002,0.0001,0.0002
1284300,0,1037.495429,2.773158833,0.967028567,0.0001,0.0002
1285200,0,1066.041075,2.800391162,0.978435154,0.0001,0.0002
1286100,0,1047.340077,2.791254486,0.974605664,0.0001,0.0002
1287000,0,1047.340077,2.791254486,0.974605664,0.0001,0.0002
1287900,0,1007.907736,2.773158833,0.967028567,0.0001,0.0002
1288800,0,1016.387935,2.0532468,0.674215908,0.0001,0.0002
1289700,0,1016.387935,2.03695119,0.667799912,0.0001,0.0002
1290600,0,1046.604289,2.030505142,0.665264766,0.0001,0.0002
1291500,0,1097.053627,2.020912205,0.66149497,0.0001,0.0002
1292400,0,1130.145023,2.024099763,0.662747208,0.0001,0.0002
1293300,0,1042.635349,2.033723059,0.666530129,0.0001,0.0002
1294200,0,997.0396361,2.027297393,0.6640038,0.0001,0.0002
1295100,0,997.0396361,2.030505142,0.665264766,0.0001,0.0002
1296000,0,1006.323112,2.027297393,0.6640038,0.0001,0.0002
1296900,0,1029.388202,2.030505142,0.665264766,0.0001,0.0002
1297800,0,1029.388202,2.03695119,0.667799912,0.0001,0.0002
1298700,0,1006.307212,2.030505142,0.665264766,0.0001,0.0002
1299600,0,990.4534615,2.027297393,0.6640038,0.0001,0.0002
1300500,0,977.5792913,2.020912205,0.66149497,0.0001,0.0002
1301400,0,988.1247581,2.027297393,0.6640038,0.0001,0.0002
1302300,0,1001.076283,2.033723059,0.666530129,0.0001,0.0002
1303200,0,1000.427336,2.06314992,0.678120002,0.0001,0.0002
1304100,0,1003.304291,2.791254486,0.974605664,0.0001,0.0002
1305000,0,1002.190731,2.791254486,0.974605664,0.0001,0.0002
1305900,0,1002.190731,2.759740323,0.961416283,0.0001,0.0002
1306800,0,1006.886053,2.800391162,0.978435154,0.0001,0.0002
1307700,0,1007.914322,2.777660714,0.968912694,0.0001,0.0002
1308600,0,1007.914322,2.768671521,0.965151145,0.0001,0.0002
1309500,0,1003.926316,2.066472222,0.67943059,0.0001,0.0002
1310400,0,1077.20186,2.046697368,0.671636002,0.0001,0.0002
1311300,0,1077.20186,2.040189587,0.669074136,0.0001,0.0002
1312200,0,1047.528517,2.020912205,0.66149497,0.0001,0.0002
1313100,0,1080.213216,2.024099763,0.662747208,0.0001,0.0002
1314000,0,1086.927467,2.01773467,0.660247063,0.0001,0.0002
1314900,0,1083.655584,2.030505142,0.665264766,0.0001,0.0002
1315800,0,1225.638216,2.008261737,0.656529109,0.0001,0.0002
1316700,0,1225.638216,2.005123828,0.65529831,0.0001,0.0002
1317600,0,1327.339679,2.014567111,0.659003464,0.0001,0.0002
1318500,0,1273.910983,2.014567111,0.659003464,0.0001,0.0002
1319400,0,1273.910983,2.00199571,0.654071734,0.0001,0.0002
1320300,0,1381.544107,2.005123828,0.65529831,0.0001,0.0002
1321200,0,1348.102477,2.01773467,0.660247063,0.0001,0.0002
1322100,0,1348.102477,2.024099763,0.662747208,0.0001,0.0002
1323000,0,1303.889741,2.011409483,0.657764154,0.0001,0.0002
1323900,0,1352.551692,2.020912205,0.66149497,0.0001,0.0002
1324800,0,1428.203659,2.049966853,0.672923688,0.0001,0.0002
1325700,0,1345.269791,2.773158833,0.967028567,0.0001,0.0002
1326600,3.90E-05,1257.889893,2.786708469,0.972701208,0.0001,0.0002
1327500,0.005980832,1257.889893,2.795815359,0.976516968,0.0001,0.0002
1328400,0.012431258,1279.10185,2.795815359,0.976516968,0.0001,0.0002
1329300,0.017463023,1247.138605,2.800391162,0.978435154,0.0001,0.0002
1330200,0.020948627,1174.428422,2.782177236,0.970803563,0.0001,0.0002
1331100,0.023938872,1166.668222,2.066472222,0.67943059,0.0001,0.0002
1332000,0.026639816,1194.783952,2.027297393,0.6640038,0.0001,0.0002
1332900,0.029062461,1194.783952,1.989580233,0.649207247,0.0001,0.0002
1333800,0.031124935,1315.064808,1.974275769,0.643219184,0.0001,0.0002
1334700,0.032470505,1303.491433,1.96520559,0.639674737,0.0001,0.0002
1335600,0.033501655,1260.122237,1.956218369,0.636165934,0.0001,0.0002
1336500,0.034734801,1213.452907,1.959204962,0.637331607,0.0001,0.0002
1337400,0.037108565,1185.315687,1.9443625,0.631542081,0.0001,0.0002
1338300,0.042580792,1185.315687,1.950272416,0.633846278,0.0001,0.0002
1339200,0.049299932,1166.34586,1.953240868,0.635004164,0.0001,0.0002
1340100,0.054870924,1085.116504,1.956218369,0.636165934,0.0001,0.0002
1341000,0.056866356,1048.531097,1.947312974,0.632692256,0.0001,0.0002
1341900,0.054584499,1031.415069,1.953240868,0.635004164,0.0001,0.0002
1342800,0.050421324,1040.245536,1.971243088,0.642033708,0.0001,0.0002
1343700,0.047014864,1040.245536,1.962200688,0.638501201,0.0001,0.0002
1344600,0.04704116,1027.658705,1.959204962,0.637331607,0.0001,0.0002
1345500,0.051170831,1116.219242,1.995768663,0.651631168,0.0001,0.0002
1346400,0.071781356,1131.328936,1.998877336,0.65284936,0.0001,0.0002
1347300,0.106065249,1031.768578,1.980369213,0.645602212,0.0001,0.0002
1348200,0.129902182,1013.283473,2.008261737,0.656529109,0.0001,0.0002
1349100,0.139043675,1013.283473,2.043438296,0.670352825,0.0001,0.0002
1350000,0.143848818,1031.783342,2.049966853,0.672923688,0.0001,0.0002
1350900,0.139747593,1104.958445,2.043438296,0.670352825,0.0001,0.0002
1351800,0.116937559,1034.251885,2.033723059,0.666530129,0.0001,0.0002
1352700,0.042295432,1007.531296,2.014567111,0.659003464,0.0001,0.0002
1353600,0,1000.55821,1.980369213,0.645602212,0.0001,0.0002
1354500,0,1024.110575,1.932649473,0.626979471,0.0001,0.0002
1355400,0,1030.801899,1.929743233,0.62584825,0.0001,0.0002
1356300,0,1032.121731,1.915342164,0.62024783,0.0001,0.0002
1357200,0,1034.041756,1.906804235,0.616931491,0.0001,0.0002
1358100,0,985.220296,1.921076722,0.622476932,0.0001,0.0002
1359000,0,1014.822389,1.947312974,0.632692256,0.0001,0.0002
1359900,0,1046.816157,1.986500387,0.648001476,0.0001,0.0002
1360800,0,1140.607753,2.020912205,0.66149497,0.0001,0.0002
1361700,0,1009.951835,2.049966853,0.672923688,0.0001,0.0002
1362600,0,1009.951835,2.046697368,0.671636002,0.0001,0.0002
1363500,0,983.965957,2.043438296,0.670352825,0.0001,0.0002
1364400,0,1065.801238,2.03695119,0.667799912,0.0001,0.0002
1365300,0,1065.801238,2.020912205,0.66149497,0.0001,0.0002
1366200,0,1054.634512,2.05653726,0.675512685,0.0001,0.0002
1367100,0,968.4201516,2.01773467,0.660247063,0.0001,0.0002
1368000,0,952.0649526,2.03695119,0.667799912,0.0001,0.0002
1368900,0,956.5602795,2.800391162,0.978435154,0.0001,0.0002
1369800,0,912.5146443,2.875695798,1,0.0001,0.0002
1370700,0,942.0874443,2.875695798,1,0.0001,0.0002
1371600,0,948.3390239,2.880537037,1,0.0001,0.0002
1372500,0,930.9319451,2.875695798,1,0.0001,0.0002
1373400,0,930.9319451,2.842257475,0.996014615,0.0001,0.0002
1374300,0,892.6459282,2.030505142,0.665264766,0.0001,0.0002
1375200,0,905.7597381,2.008261737,0.656529109,0.0001,0.0002
1376100,0,905.7597381,1.998877336,0.65284936,0.0001,0.0002
1377000,0,938.3494266,1.977317797,0.644408678,0.0001,0.0002
1377900,0,993.8425587,1.992669643,0.650417137,0.0001,0.0002
1378800,0,1028.703652,2.008261737,0.656529109,0.0001,0.0002
1379700,0,943.5036278,1.998877336,0.65284936,0.0001,0.0002
1380600,0,901.1121003,2.011409483,0.657764154,0.0001,0.0002
1381500,0,901.1121003,1.992669643,0.650417137,0.0001,0.0002
1382400,0,924.865407,1.977317797,0.644408678,0.0001,0.0002
1383300,0,939.5876015,1.956218369,0.636165934,0.0001,0.0002
1384200,0,936.8198332,1.962200688,0.638501201,0.0001,0.0002
1385100,0,923.9480488,1.941420953,0.630395733,0.0001,0.0002
1386000,0,919.8262783,1.932649473,0.626979471,0.0001,0.0002
1386900,0,911.3049832,1.915342164,0.62024783,0.0001,0.0002
1387800,0,925.9337222,1.918205157,0.621360548,0.0001,0.0002
1388700,0,933.0063459,1.989580233,0.649207247,0.0001,0.0002
1389600,0,928.3740483,2.046697368,0.671636002,0.0001,0.0002
1390500,0,938.7745692,2.795815359,0.976516968,0.0001,0.0002
1391400,0,938.7745692,2.8234967,0.988130607,0.0001,0.0002
1392300,0,937.8893938,2.851731667,1,0.0001,0.0002
1393200,0,945.927337,2.856492487,1,0.0001,0.0002
1394100,0,945.927337,2.861269231,1,0.0001,0.0002
1395000,0,952.8382718,2.832846026,0.992058252,0.0001,0.0002
1395900,0,990.4633125,2.81884514,0.986177458,0.0001,0.0002
1396800,0,1035.415915,2.795815359,0.976516968,0.0001,0.0002
1397700,0,985.676031,2.795815359,0.976516968,0.0001,0.0002
1398600,0,1007.138681,2.791254486,0.974605664,0.0001,0.0002
1399500,0,1025.715548,2.786708469,0.972701208,0.0001,0.0002
1400400,0,1031.331446,2.791254486,0.974605664,0.0001,0.0002
1401300,0,1104.382351,2.800391162,0.978435154,0.0001,0.0002
1402200,0,1104.382351,2.795815359,0.976516968,0.0001,0.0002
