,Normed PV feed in series for 1 kWp installed PV capacity,Heat demand time series inclusive losses of district hetaing network. This demand time series needs to be equal to the thermal energy after the thermal storage in the modelica model,This is the COP of the air source heat pump. It must be identical to the COP of the modelica model.,Maximum thermal power of the air sourced heatpump. ,Fixed loss factor related to the thermal capacity of the storage. It can be considered as thermal losses in the empty state e.g. at 50C,Loss factor dependent on the state of charge of the storage. It is related to the thermal capacity of the storage
SECONDS,pv_normed_per_kWp,Heat_demand_after_storage_kW,COP_Heatpump_air,Maximum-Power_Heatpump_air,TES_fix_loss_factor,TES_SOC_loss_factor
20132100,0,59.85637846,3.630855052,1,0.0001,0.0002
20133000,0,59.85637846,3.62893091,1,0.0001,0.0002
20133900,0,56.81391918,3.627006769,1,0.0001,0.0002
20134800,0,56.69598685,3.625082627,1,0.0001,0.0002
20135700,0,56.69598685,3.617466907,1,0.0001,0.0002
20136600,0,59.60680012,3.609851188,1,0.0001,0.0002
20137500,0,62.05198727,3.602235468,1,0.0001,0.0002
20138400,0,64.05400775,3.594619748,1,0.0001,0.0002
20139300,0,62.15700286,3.588991429,1,0.0001,0.0002
20140200,0,72.4688218,3.58336311,1,0.0001,0.0002
20141100,0,72.4688218,3.577734791,1,0.0001,0.0002
20142000,0,73.84895023,3.572106472,1,0.0001,0.0002
20142900,0,93.05004089,3.572106472,1,0.0001,0.0002
20143800,0,93.05004089,3.572106472,1,0.0001,0.0002
20144700,0,98.2529669,3.572106472,1,0.0001,0.0002
20145600,0,93.58127121,3.572106472,1,0.0001,0.0002
20146500,0,93.58127121,3.583434505,1,0.0001,0.0002
20147400,0,113.9089016,3.594762539,1,0.0001,0.0002
20148300,0,203.6421201,3.606090572,1,0.0001,0.0002
20149200,0,210.8813894,3.617418605,1,0.0001,0.0002
20150100,0.000437506,301.0161084,3.623191082,1,0.0001,0.0002
20151000,0.002953162,202.2166859,3.628963558,1,0.0001,0.0002
20151900,0.006358951,233.9601803,3.634736035,1,0.0001,0.0002
20152800,0.011087089,254.354498,3.640508511,1,0.0001,0.0002
20153700,0.017459859,235.8140404,3.646355152,1,0.0001,0.0002
20154600,0.027221272,235.8140404,3.652201793,1,0.0001,0.0002
20155500,0.046399823,181.1347924,3.658048434,1,0.0001,0.0002
20156400,0.075288815,186.2774238,3.663895075,1,0.0001,0.0002
20157300,0.112097508,269.1975026,3.690123399,1,0.0001,0.0002
20158200,0.147447993,342.4200042,3.716351723,1,0.0001,0.0002
20159100,0.191463213,328.6494135,3.742580046,1,0.0001,0.0002
20160000,0.234867727,290.0397784,3.76880837,1,0.0001,0.0002
20160900,0.275655319,218.2718455,3.7771835,1,0.0001,0.0002
20161800,0.310195066,273.8571002,3.785558629,1,0.0001,0.0002
20162700,0.346415852,273.8571002,3.793933759,1,0.0001,0.0002
20163600,0.370563427,212.9570966,3.802308889,1,0.0001,0.0002
20164500,0.376123839,139.0491591,3.804425988,1,0.0001,0.0002
20165400,0.372044827,123.5130758,3.806543086,1,0.0001,0.0002
20166300,0.36775828,142.7843507,3.808660185,1,0.0001,0.0002
20167200,0.364244287,196.5398109,3.810777283,1,0.0001,0.0002
20168100,0.352121197,255.6904163,3.808660185,1,0.0001,0.0002
20169000,0.342941086,156.7576238,3.806543086,1,0.0001,0.0002
20169900,0.326364246,127.9287017,3.804425988,1,0.0001,0.0002
20170800,0.298522588,132.9735469,3.802308889,1,0.0001,0.0002
20171700,0.273089929,129.4869772,3.821708424,1,0.0001,0.0002
20172600,0.24657556,117.3194724,3.841107959,1,0.0001,0.0002
20173500,0.214931175,117.3194724,3.860507494,1,0.0001,0.0002
20174400,0.190713622,80.97247374,3.879907029,1,0.0001,0.0002
20175300,0.173775111,73.88100703,3.879907029,1,0.0001,0.0002
20176200,0.167329478,73.88100703,3.879907029,1,0.0001,0.0002
20177100,0.167374689,79.98796454,3.879907029,1,0.0001,0.0002
20178000,0.171617314,79.16513564,3.879907029,1,0.0001,0.0002
20178900,0.178542538,79.16513564,3.879907029,1,0.0001,0.0002
20179800,0.189430701,92.84159155,3.879907029,1,0.0001,0.0002
20180700,0.217514798,103.621123,3.879907029,1,0.0001,0.0002
20181600,0.245088451,97.11054973,3.879907029,1,0.0001,0.0002
20182500,0.260188902,108.7569751,3.784694587,1,0.0001,0.0002
20183400,0.250575775,94.30980629,3.689482145,1,0.0001,0.0002
20184300,0.224871477,105.5423345,3.594269702,1,0.0001,0.0002
20185200,0.192454834,114.9851954,3.49905726,1,0.0001,0.0002
20186100,0.160981891,112.0423241,3.517319563,1,0.0001,0.0002
20187000,0.134633362,112.0423241,3.535581866,1,0.0001,0.0002
20187900,0.110941419,109.7325491,3.553844169,1,0.0001,0.0002
20188800,0.09071545,91.27143624,3.572106472,1,0.0001,0.0002
20189700,0.073388133,91.27143624,3.55743663,1,0.0001,0.0002
20190600,0.061246259,99.60099563,3.542766789,1,0.0001,0.0002
20191500,0.065958238,102.1411704,3.528096947,1,0.0001,0.0002
20192400,0.086216514,111.9756669,3.513427105,1,0.0001,0.0002
20193300,0.114079825,89.81796815,3.517049195,1,0.0001,0.0002
20194200,0.122242227,194.5918765,3.520671284,1,0.0001,0.0002
20195100,0.118386421,205.0039482,3.524293374,1,0.0001,0.0002
20196000,0.109761796,133.3009348,3.527915464,1,0.0001,0.0002
20196900,0.096723991,126.7581945,3.515366984,1,0.0001,0.0002
20197800,0.072887407,145.223556,3.502818505,1,0.0001,0.0002
20198700,0.035310607,294.7376899,3.490270025,1,0.0001,0.0002
20199600,0.01407605,319.4127008,3.477721545,1,0.0001,0.0002
20200500,0.006103437,319.4127008,3.474201584,1,0.0001,0.0002
20201400,0.001131241,167.7772168,3.470681623,1,0.0001,0.0002
20202300,0,141.9198612,3.467161661,1,0.0001,0.0002
20203200,0,143.3146109,3.4636417,1,0.0001,0.0002
20204100,0,197.394338,3.454965243,1,0.0001,0.0002
20205000,0,161.4065881,3.446288786,1,0.0001,0.0002
20205900,0,161.4065881,3.437612329,1,0.0001,0.0002
20206800,0,171.8620007,3.428935872,1,0.0001,0.0002
20207700,0,107.1636481,3.432385506,1,0.0001,0.0002
20208600,0,107.1636481,3.435835139,1,0.0001,0.0002
20209500,0,114.3169231,3.439284772,1,0.0001,0.0002
20210400,0,108.208128,3.442734406,1,0.0001,0.0002
20211300,0,108.208128,3.425758398,1,0.0001,0.0002
20212200,0,95.51634097,3.408782391,1,0.0001,0.0002
20213100,0,80.76341368,3.391806383,1,0.0001,0.0002
20214000,0,83.77335398,3.374830375,1,0.0001,0.0002
20214900,0,77.88701118,3.373169533,1,0.0001,0.0002
20215800,0,86.89337812,3.371508692,1,0.0001,0.0002
20216700,0,86.89337812,3.36984785,1,0.0001,0.0002
20217600,0,93.95141949,3.368187008,1,0.0001,0.0002
20218500,0,96.63940547,3.378251312,1,0.0001,0.0002
20219400,0,96.63940547,3.388315616,1,0.0001,0.0002
20220300,0,96.336648,3.398379919,1,0.0001,0.0002
20221200,0,98.34685317,3.408444223,1,0.0001,0.0002
20222100,0,98.34685317,3.401708167,1,0.0001,0.0002
20223000,0,104.5075495,3.394972112,1,0.0001,0.0002
20223900,0,109.7012954,3.388236056,1,0.0001,0.0002
20224800,0,112.6112288,3.3815,1,0.0001,0.0002
20225700,0,112.0056562,3.3815,1,0.0001,0.0002
20226600,0,123.8426485,3.3815,1,0.0001,0.0002
20227500,0,123.8426485,3.3815,1,0.0001,0.0002
20228400,0,126.6658249,3.3815,1,0.0001,0.0002
20229300,0,145.2307973,3.379832594,1,0.0001,0.0002
20230200,0,145.2307973,3.378165188,1,0.0001,0.0002
20231100,0,151.6943171,3.376497781,1,0.0001,0.0002
20232000,0,147.0290622,3.374830375,1,0.0001,0.0002
20232900,0,147.0290622,3.381539779,1,0.0001,0.0002
20233800,0,166.3514813,3.388249184,1,0.0001,0.0002
20234700,0,259.9190966,3.394958588,1,0.0001,0.0002
20235600,0,263.5574107,3.401667992,1,0.0001,0.0002
20236500,0.001336348,354.7495749,3.41891783,1,0.0001,0.0002
20237400,0.009304035,256.454143,3.436167668,1,0.0001,0.0002
20238300,0.014751631,284.5209161,3.453417505,1,0.0001,0.0002
20239200,0.019850465,308.3091151,3.470667343,1,0.0001,0.0002
20240100,0.024917603,287.9818818,3.496027125,1,0.0001,0.0002
20241000,0.030059565,287.9818818,3.521386908,1,0.0001,0.0002
20241900,0.035249165,221.4530057,3.54674669,1,0.0001,0.0002
20242800,0.040543681,233.598157,3.572106472,1,0.0001,0.0002
20243700,0.046021135,233.598157,3.597019232,1,0.0001,0.0002
20244600,0.053885141,378.5501794,3.621931992,1,0.0001,0.0002
20245500,0.073976855,356.4323289,3.646844751,1,0.0001,0.0002
20246400,0.104298665,312.5344299,3.671757511,1,0.0001,0.0002
20247300,0.139596848,242.4124825,3.702287646,1,0.0001,0.0002
20248200,0.180533627,291.2340894,3.73281778,1,0.0001,0.0002
20249100,0.227462528,291.2340894,3.763347914,1,0.0001,0.0002
20250000,0.272908797,227.5501627,3.793878049,1,0.0001,0.0002
20250900,0.316945992,149.9199977,3.833306343,1,0.0001,0.0002
20251800,0.364631662,149.9199977,3.872734636,1,0.0001,0.0002
20252700,0.408559704,147.2992469,3.91216293,1,0.0001,0.0002
20253600,0.458507122,202.6512062,3.951591224,1,0.0001,0.0002
20254500,0.497791908,202.6512062,3.999431312,1,0.0001,0.0002
20255400,0.526058495,151.6219901,4.047271399,1,0.0001,0.0002
20256300,0.533705267,130.7546399,4.095111487,1,0.0001,0.0002
20257200,0.529907502,135.2139439,4.142951574,1,0.0001,0.0002
20258100,0.526466952,134.251591,4.150530144,1,0.0001,0.0002
20259000,0.533989703,117.9807668,4.158108714,1,0.0001,0.0002
20259900,0.549846429,90.97088168,4.165687284,1,0.0001,0.0002
20260800,0.566000423,81.32527474,4.173265854,1,0.0001,0.0002
20261700,0.574919633,74.11569541,4.17581675,1,0.0001,0.0002
20262600,0.570442874,74.11569541,4.178367646,1,0.0001,0.0002
20263500,0.557104789,80.09030811,4.180918542,1,0.0001,0.0002
20264400,0.540362769,79.2182457,4.183469438,1,0.0001,0.0002
20265300,0.52489888,79.2182457,4.188608835,1,0.0001,0.0002
20266200,0.513978191,92.89089962,4.193748233,1,0.0001,0.0002
20267100,0.502734218,103.668834,4.19888763,1,0.0001,0.0002
20268000,0.490425106,97.15498476,4.204027027,1,0.0001,0.0002
20268900,0.477749465,108.7917406,4.169076684,1,0.0001,0.0002
20269800,0.466175162,94.35940535,4.13412634,1,0.0001,0.0002
20270700,0.45944171,94.35940535,4.099175997,1,0.0001,0.0002
20271600,0.457237391,114.9245172,4.064225653,1,0.0001,0.0002
20272500,0.449979685,112.075876,4.083907133,1,0.0001,0.0002
20273400,0.436496904,112.075876,4.103588613,1,0.0001,0.0002
20274300,0.416739176,109.7683052,4.123270094,1,0.0001,0.0002
20275200,0.391209685,92.339595,4.142951574,1,0.0001,0.0002
20276100,0.360726988,92.339595,4.095111487,1,0.0001,0.0002
20277000,0.325451042,99.64599344,4.047271399,1,0.0001,0.0002
20277900,0.288591133,102.1790096,3.999431312,1,0.0001,0.0002
20278800,0.251618907,112.022132,3.951591224,1,0.0001,0.0002
20279700,0.21522994,89.85300593,3.901763045,1,0.0001,0.0002
20280600,0.180120564,194.6453205,3.851934866,1,0.0001,0.0002
20281500,0.144481794,194.6453205,3.802106688,1,0.0001,0.0002
20282400,0.111649222,145.5893656,3.752278509,1,0.0001,0.0002
20283300,0.080940038,126.8078574,3.716655612,1,0.0001,0.0002
20284200,0.053116783,126.8078574,3.681032714,1,0.0001,0.0002
20285100,0.029914647,339.1488666,3.645409817,1,0.0001,0.0002
20286000,0.014599278,343.4905286,3.60978692,1,0.0001,0.0002
20286900,0.005088838,343.4905286,3.592971142,1,0.0001,0.0002
20287800,0.000982838,167.7664699,3.576155365,1,0.0001,0.0002
20288700,0,141.8684542,3.559339588,1,0.0001,0.0002
20289600,0,143.2526156,3.54252381,1,0.0001,0.0002
20290500,0,197.2365282,3.54252381,1,0.0001,0.0002
20291400,0,156.9565091,3.54252381,1,0.0001,0.0002
20292300,0,170.9784664,3.54252381,1,0.0001,0.0002
20293200,0,170.3703836,3.54252381,1,0.0001,0.0002
20294100,0,101.3851045,3.529871939,1,0.0001,0.0002
20295000,0,101.1229791,3.517220069,1,0.0001,0.0002
20295900,0,108.4345514,3.504568198,1,0.0001,0.0002
20296800,0,100.116718,3.491916327,1,0.0001,0.0002
20297700,0,100.116718,3.479620847,1,0.0001,0.0002
20298600,0,81.33378957,3.467325367,1,0.0001,0.0002
20299500,0,59.6889587,3.455029886,1,0.0001,0.0002
20300400,0,60.03074688,3.442734406,1,0.0001,0.0002
20301300,0,50.23842742,3.437570305,1,0.0001,0.0002
20302200,0,53.19089747,3.432406203,1,0.0001,0.0002
20303100,0,53.19089747,3.427242102,1,0.0001,0.0002
20304000,0,54.35049775,3.422078,1,0.0001,0.0002
20304900,0,52.65094831,3.395550264,1,0.0001,0.0002
20305800,0,52.65094831,3.369022527,1,0.0001,0.0002
20306700,0,48.39856873,3.342494791,1,0.0001,0.0002
20307600,0,47.20875249,3.315967054,1,0.0001,0.0002
20308500,0,47.20875249,3.325719898,1,0.0001,0.0002
20309400,0,48.06679207,3.335472743,1,0.0001,0.0002
20310300,0,47.78989447,3.345225587,1,0.0001,0.0002
20311200,0,49.1465852,3.354978431,1,0.0001,0.0002
20312100,0,48.59739085,3.387434944,1,0.0001,0.0002
20313000,0,56.58822654,3.419891456,1,0.0001,0.0002
20313900,0,56.58822654,3.452347969,1,0.0001,0.0002
20314800,0,55.44179279,3.484804481,1,0.0001,0.0002
20315700,0,79.38109806,3.479513786,1,0.0001,0.0002
20316600,0,79.38109806,3.47422309,1,0.0001,0.0002
20317500,0,83.99874771,3.468932395,1,0.0001,0.0002
20318400,0,80.50390544,3.4636417,1,0.0001,0.0002
20319300,0,80.50390544,3.479710141,1,0.0001,0.0002
20320200,0,101.4230145,3.495778582,1,0.0001,0.0002
20321100,0,190.5320659,3.511847023,1,0.0001,0.0002
20322000,0,193.7279101,3.527915464,1,0.0001,0.0002
20322900,0.00144095,285.0888466,3.54648344,1,0.0001,0.0002
20323800,0.012737305,189.6948608,3.565051416,1,0.0001,0.0002
20324700,0.024937008,189.6948608,3.583619392,1,0.0001,0.0002
20325600,0.043989099,243.5450602,3.602187368,1,0.0001,0.0002
20326500,0.069897793,223.1000896,3.621553967,1,0.0001,0.0002
20327400,0.092623643,223.1000896,3.640920566,1,0.0001,0.0002
20328300,0.114376702,171.5364163,3.660287164,1,0.0001,0.0002
20329200,0.135394802,179.8942136,3.679653763,1,0.0001,0.0002
20330100,0.15545226,179.8942136,3.695757281,1,0.0001,0.0002
20331000,0.17430837,337.7213127,3.711860799,1,0.0001,0.0002
20331900,0.192560591,339.8408823,3.727964316,1,0.0001,0.0002
20332800,0.210337977,285.9141528,3.744067834,1,0.0001,0.0002
20333700,0.227730956,214.7913341,3.750252968,1,0.0001,0.0002
20334600,0.24437163,271.2271909,3.756438102,1,0.0001,0.0002
20335500,0.257561067,271.2271909,3.762623236,1,0.0001,0.0002
20336400,0.266273344,211.1937275,3.76880837,1,0.0001,0.0002
20337300,0.278896067,137.8680932,3.790029138,1,0.0001,0.0002
20338200,0.297003467,137.8680932,3.811249906,1,0.0001,0.0002
20339100,0.333216971,138.0790199,3.832470673,1,0.0001,0.0002
20340000,0.372972896,195.9746264,3.853691441,1,0.0001,0.0002
20340900,0.411025602,195.9746264,3.869123844,1,0.0001,0.0002
20341800,0.439346958,140.1310128,3.884556247,1,0.0001,0.0002
20342700,0.458855791,129.4364772,3.89998865,1,0.0001,0.0002
20343600,0.472898068,132.9455012,3.915421053,1,0.0001,0.0002
20344500,0.484429701,132.5087364,3.917666134,1,0.0001,0.0002
20345400,0.506234781,112.5161422,3.919911215,1,0.0001,0.0002
20346300,0.532558855,91.36823241,3.922156295,1,0.0001,0.0002
20347200,0.56203297,81.06140772,3.924401376,1,0.0001,0.0002
20348100,0.583125161,73.98416553,3.922156295,1,0.0001,0.0002
20349000,0.586263097,73.98416553,3.919911215,1,0.0001,0.0002
20349900,0.577603682,80.0845193,3.917666134,1,0.0001,0.0002
20350800,0.564286729,79.26547732,3.915421053,1,0.0001,0.0002
20351700,0.552267666,79.26547732,3.913186224,1,0.0001,0.0002
20352600,0.545815592,92.94133947,3.910951394,1,0.0001,0.0002
20353500,0.539121973,103.7196692,3.908716564,1,0.0001,0.0002
20354400,0.530467947,97.20496399,3.906481735,1,0.0001,0.0002
20355300,0.519828257,108.8423019,3.895458931,1,0.0001,0.0002
20356200,0.511450968,94.40976969,3.884436127,1,0.0001,0.0002
20357100,0.497997945,94.40976969,3.873413323,1,0.0001,0.0002
20358000,0.481643549,114.9753646,3.862390519,1,0.0001,0.0002
20358900,0.45997905,112.1266987,3.830766143,1,0.0001,0.0002
20359800,0.431459662,112.1266987,3.799141766,1,0.0001,0.0002
20360700,0.399738728,109.8186801,3.76751739,1,0.0001,0.0002
20361600,0.366155455,91.44076638,3.735893013,1,0.0001,0.0002
20362500,0.331579595,91.44076638,3.719859138,1,0.0001,0.0002
20363400,0.293458234,99.69648376,3.703825262,1,0.0001,0.0002
20364300,0.256554378,102.2303971,3.687791387,1,0.0001,0.0002
20365200,0.219134328,112.073318,3.671757511,1,0.0001,0.0002
20366100,0.18217995,89.90454628,3.65247307,1,0.0001,0.0002
20367000,0.146889557,194.7002947,3.63318863,1,0.0001,0.0002
20367900,0.114394671,194.7002947,3.613904189,1,0.0001,0.0002
20368800,0.084875862,145.6373968,3.594619748,1,0.0001,0.0002
20369700,0.057976034,126.8708474,3.581595764,1,0.0001,0.0002
20370600,0.036136511,126.8708474,3.568571779,1,0.0001,0.0002
20371500,0.020302578,176.7418379,3.555547795,1,0.0001,0.0002
20372400,0.008081381,331.6050713,3.54252381,1,0.0001,0.0002
20373300,0.000434499,331.6050713,3.533449722,1,0.0001,0.0002
20374200,0,165.7493861,3.524375635,1,0.0001,0.0002
20375100,0,141.9157434,3.515301547,1,0.0001,0.0002
20376000,0,143.3048293,3.506227459,1,0.0001,0.0002
20376900,0,197.2873514,3.49733743,1,0.0001,0.0002
20377800,0,160.6935604,3.488447401,1,0.0001,0.0002
20378700,0,160.6935604,3.479557372,1,0.0001,0.0002
20379600,0,170.4150685,3.470667343,1,0.0001,0.0002
20380500,0,102.5876063,3.461955829,1,0.0001,0.0002
20381400,0,102.5876063,3.453244314,1,0.0001,0.0002
20382300,0,108.4870322,3.4445328,1,0.0001,0.0002
20383200,0,100.1686642,3.435821285,1,0.0001,0.0002
20384100,0,100.1686642,3.423914974,1,0.0001,0.0002
20385000,0,81.3696893,3.412008663,1,0.0001,0.0002
20385900,0,59.68605537,3.400102351,1,0.0001,0.0002
20386800,0,60.01302157,3.38819604,1,0.0001,0.0002
20387700,0,50.21779989,3.378250259,1,0.0001,0.0002
20388600,0,53.38652789,3.368304478,1,0.0001,0.0002
20389500,0,53.38652789,3.358358697,1,0.0001,0.0002
20390400,0,54.71664577,3.348412916,1,0.0001,0.0002
20391300,0,53.0705961,3.33710071,1,0.0001,0.0002
20392200,0,53.0705961,3.325788505,1,0.0001,0.0002
20393100,0,48.85038306,3.314476299,1,0.0001,0.0002
20394000,0,47.63589668,3.303164093,1,0.0001,0.0002
20394900,0,47.63589668,3.296836192,1,0.0001,0.0002
20395800,0,49.08170906,3.290508292,1,0.0001,0.0002
20396700,0,53.16642955,3.284180391,1,0.0001,0.0002
20397600,0,55.88853147,3.27785249,1,0.0001,0.0002
20398500,0,56.56807022,3.281004271,1,0.0001,0.0002
20399400,0,69.0588555,3.284156053,1,0.0001,0.0002
20400300,0,69.0588555,3.287307834,1,0.0001,0.0002
20401200,0,72.22428154,3.290459615,1,0.0001,0.0002
20402100,0,94.84903524,3.284180112,1,0.0001,0.0002
20403000,0,94.84903524,3.277900609,1,0.0001,0.0002
20403900,0,103.2224882,3.271621106,1,0.0001,0.0002
20404800,0,101.3659718,3.265341603,1,0.0001,0.0002
20405700,0,101.3659718,3.274797226,1,0.0001,0.0002
20406600,0,123.9222934,3.284252848,1,0.0001,0.0002
20407500,0,214.0859052,3.293708471,1,0.0001,0.0002
20408400,0,220.9783748,3.303164093,1,0.0001,0.0002
20409300,0.000482259,312.352875,3.319419822,1,0.0001,0.0002
20410200,0.006598833,216.8060474,3.335675551,1,0.0001,0.0002
20411100,0.0142365,253.9931688,3.351931279,1,0.0001,0.0002
20412000,0.022321732,273.2216281,3.368187008,1,0.0001,0.0002
20412900,0.031426379,255.063114,3.383374224,1,0.0001,0.0002
20413800,0.036716661,255.063114,3.39856144,1,0.0001,0.0002
20414700,0.031999766,195.4857439,3.413748656,1,0.0001,0.0002
20415600,0.024652755,208.1782996,3.428935872,1,0.0001,0.0002
20416500,0.021511977,208.1782996,3.479896702,1,0.0001,0.0002
20417400,0.03144253,356.366251,3.530857533,1,0.0001,0.0002
20418300,0.06428513,336.555741,3.581818363,1,0.0001,0.0002
20419200,0.115939127,293.4556285,3.632779193,1,0.0001,0.0002
20420100,0.176279732,227.3708895,3.656522848,1,0.0001,0.0002
20421000,0.222142927,277.0945679,3.680266503,1,0.0001,0.0002
20421900,0.275530198,277.0945679,3.704010158,1,0.0001,0.0002
20422800,0.337102679,214.7470211,3.727753813,1,0.0001,0.0002
20423700,0.38041183,139.8054104,3.752772295,1,0.0001,0.0002
20424600,0.3995142,139.8054104,3.777790777,1,0.0001,0.0002
20425500,0.410273532,138.1538346,3.802809258,1,0.0001,0.0002
20426400,0.41766474,194.5481922,3.82782774,1,0.0001,0.0002
20427300,0.423029564,194.5481922,3.836468435,1,0.0001,0.0002
20428200,0.427552366,151.4568199,3.84510913,1,0.0001,0.0002
20429100,0.429969682,125.9422971,3.853749824,1,0.0001,0.0002
20430000,0.429475711,129.1670562,3.862390519,1,0.0001,0.0002
20430900,0.425537701,127.1390192,3.868974139,1,0.0001,0.0002
20431800,0.407826977,109.6091883,3.87555776,1,0.0001,0.0002
20432700,0.384754308,86.30106956,3.88214138,1,0.0001,0.0002
20433600,0.353185307,76.95676395,3.888725,1,0.0001,0.0002
20434500,0.313953671,70.2615286,3.888725,1,0.0001,0.0002
20435400,0.28418493,70.2615286,3.888725,1,0.0001,0.0002
20436300,0.25300018,76.3310115,3.888725,1,0.0001,0.0002
20437200,0.223203084,75.61133317,3.888725,1,0.0001,0.0002
20438100,0.19578396,75.61133317,3.888725,1,0.0001,0.0002
20439000,0.180850588,89.26607658,3.888725,1,0.0001,0.0002
20439900,0.168446596,100.0561019,3.888725,1,0.0001,0.0002
20440800,0.156701349,93.57295105,3.888725,1,0.0001,0.0002
20441700,0.144980056,106.2557138,3.809570368,1,0.0001,0.0002
20442600,0.13275556,91.96591612,3.730415736,1,0.0001,0.0002
20443500,0.120242375,91.96591612,3.651261104,1,0.0001,0.0002
20444400,0.107278749,112.5981779,3.572106472,1,0.0001,0.0002
20445300,0.095285457,110.0141079,3.53119091,1,0.0001,0.0002
20446200,0.082980461,110.0141079,3.490275348,1,0.0001,0.0002
20447100,0.069131821,96.96703454,3.449359785,1,0.0001,0.0002
20448000,0.055077221,89.79967035,3.408444223,1,0.0001,0.0002
20448900,0.042546724,89.79967035,3.410145044,1,0.0001,0.0002
20449800,0.033682918,99.02445785,3.411845864,1,0.0001,0.0002
20450700,0.030729889,101.7989496,3.413546685,1,0.0001,0.0002
20451600,0.030818494,111.7855685,3.415247505,1,0.0001,0.0002
20452500,0.030449167,89.69261674,3.403482381,1,0.0001,0.0002
20453400,0.026851142,194.4769614,3.391717256,1,0.0001,0.0002
20454300,0.022324625,194.4769614,3.379952132,1,0.0001,0.0002
20455200,0.017745544,145.6469767,3.368187008,1,0.0001,0.0002
20456100,0.013419578,127.1341678,3.368187008,1,0.0001,0.0002
20457000,0.009582632,127.1341678,3.368187008,1,0.0001,0.0002
20457900,0.006057027,273.4717061,3.368187008,1,0.0001,0.0002
20458800,0.002913314,332.0493586,3.368187008,1,0.0001,0.0002
20459700,0.000471969,332.0493586,3.364884864,1,0.0001,0.0002
20460600,0,166.2397662,3.36158272,1,0.0001,0.0002
20461500,0,142.4759748,3.358280575,1,0.0001,0.0002
20462400,0,143.8935329,3.354978431,1,0.0001,0.0002
20463300,0,198.6318286,3.361608823,1,0.0001,0.0002
