Time;T_amp
25722000;10.9
25725600;10.7
25729200;10.1
25732800;10
25736400;8.9
25740000;8.8
25743600;7.9
25747200;8
25750800;8
25754400;7.6
25758000;7.7
25761600;7.4
25765200;7.3
25768800;6.9
25772400;7.4
25776000;8.5
25779600;9.5
25783200;10.6
25786800;12.3
25790400;13.3
25794000;13.7
25797600;13.6
25801200;13.2
25804800;12.5
25808400;12.5
25812000;12.6
25815600;12.3
25819200;12.3
25822800;13
25826400;13.4
25830000;14
25833600;14.3
25837200;14.3
25840800;14.2
25844400;14.2
25848000;14.1
25851600;14
25855200;13.8
25858800;13.9
25862400;14.2
25866000;14.9
25869600;15.7
25873200;15.7
25876800;15.7
25880400;15.5
25884000;15
25887600;14.9
25891200;12.7
25894800;11.5
25898400;11.1
25902000;10.7
25905600;10.4
25909200;10.2
25912800;10
25916400;9.9
25920000;9.8
25923600;9.8
25927200;9.7
25930800;9.7
25934400;9.7
25938000;9.8
25941600;9.6
25945200;10
25948800;10.2
25952400;10.3
25956000;10.5
25959600;10.9
25963200;11.1
25966800;11.6
25970400;11.3
25974000;11.3
25977600;10.9
25981200;10.5
25984800;10.6
25988400;10.1
25992000;10.2
25995600;10.3
25999200;10.6
26002800;10.4
26006400;10.6
26010000;10.6
26013600;10.7
26017200;10.5
26020800;10.6
26024400;10.5
26028000;10.7
26031600;10.9
26035200;11.2
26038800;11.2
26042400;11.5
26046000;12.1
26049600;11.7
26053200;11.1
26056800;10.5
26060400;10.1
26064000;9.7
26067600;9.2
26071200;9.1
26074800;8.8
26078400;8.4
26082000;8.1
26085600;7.7
26089200;7.6
26092800;7.7
26096400;7.5
26100000;7.4
26103600;7.1
26107200;6.6
26110800;6.4
26114400;6.4
26118000;6.3
26121600;6.5
26125200;6.9
26128800;7.5
26132400;8.3
26136000;8.9
26139600;9.6
26143200;9.5
26146800;8.7
26150400;6.2
26154000;5.4
26157600;4.9
26161200;3.9
26164800;3.5
26168400;3
26172000;3.4
26175600;2.8
26179200;2.7
26182800;1.7
26186400;1.7
26190000;1.4
26193600;0.5
26197200;0.1
26200800;0.2
26204400;0.5
26208000;2.1
26211600;3.5
26215200;4.6
26218800;5.4
26222400;6.1
26226000;6.4
26229600;6.4
26233200;6.1
26236800;5.7
26240400;5.5
26244000;5.3
26247600;5
26251200;4.9
26254800;4.5
26258400;4.2
26262000;4.3
26265600;4.3
26269200;4.5
26272800;4.2
26276400;4.1
26280000;4.1
26283600;3.9
26287200;3.7
26290800;3.6
26294400;4
26298000;4.7
26301600;5.5
26305200;6.2
26308800;6.7
26312400;6.7
26316000;6.6
26319600;6.6
26323200;6.5
26326800;6.5
26330400;6.5
26334000;6.7
26337600;6.9
26341200;6.9
26344800;7.2
26348400;7.2
26352000;7.6
26355600;8.2
26359200;8.3
26362800;8.2
26366400;8.3
26370000;8.3
26373600;8.7
26377200;8.5
26380800;8.7
26384400;9.6
26388000;10.2
26391600;10.5
26395200;11.2
26398800;11.4
26402400;11.7
26406000;11.2
26409600;10.4
26413200;9.1
26416800;8.4
26420400;9.1
26424000;8.7
26427600;8.8
26431200;8.6
26434800;8.7
26438400;8.4
26442000;8.2
26445600;7.9
26449200;7.9
26452800;7.4
26456400;7.5
26460000;7.7
26463600;7.5
26467200;7.6
26470800;7.7
26474400;8.6
26478000;8.7
26481600;8.2
26485200;8.2
26488800;8.8
26492400;8.5
26496000;7.6
26499600;6.8
26503200;6.9
26506800;6.6
26510400;6.8
26514000;6.5
26517600;6.3
26521200;6
26524800;5.9
26528400;5.9
26532000;5.5
26535600;5.2
26539200;5.2
26542800;5.1
26546400;4.9
26550000;5
26553600;4.4
26557200;4.5
26560800;3.4
26564400;4.2
26568000;3.7
26571600;3.3
26575200;3.1
26578800;3.1
26582400;2.6
26586000;2.3
26589600;2.3
26593200;2.4
26596800;2.4
26600400;3
26604000;3.1
26607600;3.5
26611200;3.9
26614800;3.8
26618400;4
26622000;4.5
26625600;5
26629200;5
26632800;5.8
26636400;6
26640000;6.4
26643600;7.3
26647200;7.9
26650800;8.2
26654400;8.1
26658000;8
26661600;8.3
26665200;8.1
26668800;7.9
26672400;7.9
26676000;8.1
26679600;8
26683200;8
26686800;8.1
26690400;8.1
26694000;8.1
26697600;7.9
26701200;8
26704800;8
26708400;8
26712000;8
26715600;8
26719200;7.9
26722800;7.9
26726400;8.2
26730000;8.2
26733600;8.5
26737200;8.8
26740800;9.2
26744400;9.5
26748000;9.6
26751600;9.1
26755200;8.6
26758800;8.4
26762400;8.7
26766000;8.7
26769600;8.9
26773200;8.9
26776800;8.7
26780400;8.7
26784000;8.6
26787600;8.3
26791200;8.3
26794800;8
26798400;7.7
26802000;7.7
26805600;7.3
26809200;6.8
26812800;7.3
26816400;7.9
26820000;8.2
26823600;8.2
26827200;7.7
26830800;7.1
26834400;7
26838000;6.8
26841600;6.9
26845200;7.2
26848800;7.3
26852400;7.3
26856000;7.2
26859600;7
26863200;6.8
26866800;6.1
26870400;6.6
26874000;6.4
26877600;6.4
26881200;6
26884800;6.1
26888400;5.5
26892000;5.1
26895600;5.8
26899200;6.3
26902800;6.6
26906400;7.2
26910000;8
26913600;7.9
26917200;8
26920800;8
26924400;7.9
26928000;7.2
26931600;6.7
26935200;6.3
26938800;6.1
26942400;6.4
26946000;6.3
26949600;6.7
26953200;6.8
26956800;6.9
26960400;7.1
26964000;7
26967600;6.9
26971200;6.9
26974800;6.7
26978400;6.7
26982000;6.6
26985600;6.7
26989200;6.8
26992800;6.8
26996400;6.7
27000000;6.5
27003600;6.4
27007200;6.3
27010800;6.1
27014400;5.9
27018000;5.7
27021600;5.8
27025200;5.9
27028800;5.7
27032400;5.4
27036000;5.3
27039600;5.3
27043200;5.3
27046800;5.3
27050400;5.1
27054000;5.2
27057600;5.3
27061200;5.2
27064800;5.2
27068400;5.2
27072000;5.3
27075600;5.6
27079200;6
27082800;6.3
27086400;6.2
27090000;6.2
27093600;6.3
27097200;6.1
27100800;6
27104400;5.8
27108000;5.9
27111600;6
27115200;5.9
27118800;5.9
27122400;5.8
27126000;5.7
27129600;5.7
27133200;5.5
27136800;5.5
27140400;5.4
27144000;5.3
27147600;5.2
27151200;5.2
27154800;5.1
27158400;5.3
27162000;5.4
27165600;5.7
27169200;6.2
27172800;6.4
27176400;6.7
27180000;6.9
27183600;6.8
27187200;6.4
27190800;6.2
27194400;6.3
27198000;6.2
27201600;6.2
27205200;6.2
27208800;6.3
27212400;6.4
27216000;6.6
27219600;6.7
27223200;7
27226800;7.3
27230400;7.7
27234000;8.3
27237600;8.8
27241200;8.8
27244800;8.9
27248400;9.2
27252000;9.8
27255600;9.8
27259200;10.1
27262800;10
27266400;9.8
27270000;9.5
27273600;8.2
27277200;7.2
27280800;6.2
27284400;5
27288000;4
27291600;3.1
27295200;2.3
27298800;1.2
27302400;1.2
27306000;1.2
27309600;1.2
27313200;1.1
27316800;0.2
27320400;0.5
27324000;0
27327600;-1.1
27331200;1.3
27334800;3.1
27338400;5
27342000;5.5
27345600;6.4
27349200;6.5
27352800;5.7
27356400;4.5
27360000;2.7
27363600;2.1
27367200;2.3
27370800;1.8
27374400;1.8
27378000;1.2
27381600;1.4
27385200;0.9
27388800;-0.4
27392400;-0.4
27396000;-1.2
27399600;-0.2
27403200;-0.9
27406800;-0.9
27410400;-1
27414000;-1
27417600;-0.2
27421200;1.3
27424800;2.9
27428400;4.9
27432000;5.9
27435600;5.8
27439200;5.5
27442800;4.2
27446400;1.6
27450000;0
27453600;-0.7
27457200;-1.9
27460800;-2.1
27464400;-2.6
27468000;-2.9
27471600;-3.3
27475200;-3.8
27478800;-4.2
27482400;-3.2
27486000;-2.9
27489600;-2.4
27493200;-1.5
27496800;-0.3
27500400;0.5
27504000;1.6
27507600;2.7
27511200;4.5
27514800;5.1
27518400;5.6
27522000;6.7
27525600;6.8
27529200;6.9
27532800;6.9
27536400;8.3
27540000;8
27543600;8.8
27547200;8.7
27550800;8.4
27554400;8.2
27558000;8.2
27561600;7.9
27565200;7
27568800;6.7
27572400;6.2
27576000;5.6
27579600;5.6
27583200;5.3
27586800;5.1
27590400;5.7
27594000;6.8
27597600;7.9
27601200;9.1
27604800;8.8
27608400;9.2
27612000;8.8
27615600;6.8
27619200;5
27622800;4.5
27626400;3.8
27630000;5.3
27633600;5.7
27637200;5.7
27640800;6.5
27644400;6.5
27648000;6.8
27651600;6.9
27655200;6.9
27658800;7
27662400;7
27666000;6.5
27669600;7.1
27673200;7.3
27676800;7.7
27680400;8.3
27684000;8.9
27687600;9.2
27691200;9.7
27694800;10.2
27698400;9.8
27702000;9.3
27705600;8.7
27709200;8.2
27712800;7.9
27716400;6.6
27720000;6.6
27723600;7.3
27727200;7.3
27730800;7.8
27734400;7.7
27738000;8
27741600;8.2
27745200;7.9
27748800;7.6
27752400;5.1
27756000;4.8
27759600;4.8
27763200;4.5
27766800;6
27770400;7.7
27774000;8.8
27777600;8.9
27781200;8.7
27784800;8.3
27788400;8.2
27792000;7.5
27795600;7.4
27799200;6.4
27802800;6.2
27806400;5.3
27810000;5.2
27813600;5.3
27817200;5.2
27820800;6.5
27824400;7.1
27828000;6.9
27831600;7.3
27835200;7.4
27838800;7.6
27842400;7.8
27846000;7.6
27849600;7.5
27853200;8.2
27856800;8.6
27860400;9.7
27864000;9.2
27867600;8.5
27871200;8.2
27874800;7.1
27878400;5.5
27882000;3.6
27885600;3
27889200;2.2
27892800;1.1
27896400;-0.4
27900000;-0.5
27903600;-1.3
27907200;-1.5
27910800;-2
27914400;-1.4
27918000;-2.7
27921600;-2.2
27925200;-3.4
27928800;-3.3
27932400;-1.7
27936000;-1.3
27939600;0.2
27943200;0.7
27946800;1.7
27950400;2.6
27954000;3.7
27957600;4
27961200;4.3
27964800;4.8
27968400;6.7
27972000;6.5
27975600;6.9
27979200;6.7
27982800;6.9
27986400;6.8
27990000;6.5
27993600;6.8
27997200;7
28000800;7.4
28004400;7.6
28008000;8.3
28011600;8.5
28015200;8.3
28018800;8.1
28022400;8.2
28026000;8.7
28029600;8.8
28033200;9.1
28036800;9
28040400;9.4
28044000;9.5
28047600;9.4
28051200;9.1
28054800;9.1
28058400;9.4
28062000;9.6
28065600;9.5
28069200;9.6
28072800;9.7
28076400;9.3
28080000;8.9
28083600;8.2
28087200;8.2
28090800;7.9
28094400;7.5
28098000;7.3
28101600;6.7
28105200;6.9
28108800;7
28112400;6
28116000;6.4
28119600;5.6
28123200;5.1
28126800;4.2
28130400;2.6
28134000;1.4
28137600;1.5
28141200;1.3
28144800;1.3
28148400;1
28152000;1.7
28155600;1.1
28159200;1.6
28162800;1.2
28166400;1.2
28170000;1.3
28173600;0.3
28177200;0.2
28180800;0.2
28184400;-0.5
28188000;-1
28191600;-0.7
28195200;-0.5
28198800;1.1
28202400;2.9
28206000;4.1
28209600;5
28213200;4.8
28216800;4.1
28220400;2.3
28224000;1.1
28227600;0.2
28231200;-0.3
28234800;-0.7
28238400;-0.9
28242000;-1.8
28245600;-0.3
28249200;-0.5
28252800;0.1
28256400;0.8
28260000;1
28263600;0.8
28267200;0.8
28270800;1.1
28274400;1.5
28278000;2.9
28281600;2.6
28285200;2.8
28288800;4.3
28292400;4.9
28296000;5.4
28299600;5.9
28303200;5.4
28306800;5.3
28310400;5.3
28314000;5.5
28317600;5.3
28321200;5.4
28324800;5.6
28328400;5.4
28332000;5.3
28335600;5.2
28339200;5.3
28342800;5.5
28346400;5.5
28350000;5.7
28353600;5.7
28357200;5.7
28360800;5.7
28364400;5.7
28368000;6
28371600;6.1
28375200;6.6
28378800;6.9
28382400;7.2
28386000;7.6
28389600;7.9
28393200;7.8
28396800;7.8
28400400;8.1
28404000;8.2
28407600;8.4
28411200;8.6
28414800;8.8
28418400;8.9
28422000;9
28425600;9.2
28429200;9
28432800;8.1
28436400;7.6
28440000;7
28443600;6.8
28447200;6.8
28450800;6.2
28454400;6.6
28458000;6.8
28461600;7
28465200;7.5
28468800;8.8
28472400;8.6
28476000;7.5
28479600;5.5
28483200;3
28486800;2.6
28490400;1.8
28494000;1.2
28497600;1.5
28501200;0.8
28504800;-1.2
28508400;-0.2
28512000;-0.5
28515600;-1.5
28519200;-0.6
28522800;-1.1
28526400;-1.9
28530000;-2
28533600;-1.6
28537200;-2.1
28540800;-1.1
28544400;0.2
28548000;1.1
28551600;2.5
28555200;3.2
28558800;5.2
28562400;4.4
28566000;3.9
28569600;3.4
28573200;3.3
28576800;2.4
28580400;2.3
28584000;2.1
28587600;2
28591200;2.5
28594800;3
28598400;2.8
28602000;3.4
28605600;4.3
28609200;4.2
28612800;4
28616400;3.3
28620000;3.6
28623600;3.6
28627200;3.2
28630800;4.3
28634400;5
28638000;5.3
28641600;6.1
28645200;5.6
28648800;5.4
28652400;4.3
28656000;3.6
28659600;3.7
28663200;2.7
28666800;3.1
28670400;3
28674000;2.4
28677600;1.9
28681200;2.1
28684800;3.4
28688400;3.1
28692000;3.5
28695600;4
28699200;4
28702800;4.3
28706400;4.5
28710000;4.9
28713600;5.8
28717200;5.8
28720800;6.2
28724400;6.3
28728000;6.2
28731600;6.4
28735200;6.6
28738800;6.6
28742400;6.6
28746000;6.7
28749600;6.6
28753200;6.8
28756800;6.8
28760400;6.9
28764000;6.8
28767600;6.8
28771200;6.6
28774800;6.7
28778400;6.4
28782000;6.2
28785600;6.2
28789200;6
28792800;6
28796400;5.6
28800000;5.4
28803600;5.4
28807200;5.5
28810800;5.7
28814400;5.9
28818000;6
28821600;5.5
28825200;5.6
28828800;5.5
28832400;5.3
28836000;5.2
28839600;5.1
28843200;5.1
28846800;5.2
28850400;5.2
28854000;5.2
28857600;5.1
28861200;4.9
28864800;4.9
28868400;4.7
28872000;4.5
28875600;4.6
28879200;4.6
28882800;4.2
28886400;4.2
28890000;4.1
28893600;4.4
28897200;4.4
28900800;4.2
28904400;4.4
28908000;4.5
28911600;4.2
28915200;5.2
28918800;5
28922400;5.1
28926000;5.3
28929600;6.2
28933200;6.4
28936800;7.3
28940400;7.7
28944000;7.6
28947600;7
28951200;6.7
28954800;5.6
28958400;5.1
28962000;4
28965600;3.3
28969200;2.9
28972800;2.5
28976400;4.3
28980000;6.1
28983600;7.4
28987200;7.6
28990800;7.6
28994400;6.6
28998000;6.3
29001600;5.9
29005200;6.1
29008800;5.7
29012400;5.7
29016000;5.8
29019600;5.7
29023200;5.7
29026800;5.3
29030400;4.7
29034000;3.8
29037600;3.2
29041200;3
29044800;3.1
29048400;2.9
29052000;2.8
29055600;2.7
29059200;2.6
29062800;2.4
29066400;2.3
29070000;2
29073600;2.2
29077200;2.2
29080800;2.4
29084400;2.4
29088000;2.3
29091600;2.1
29095200;1.7
29098800;0.9
29102400;0.4
29106000;0.6
29109600;0.7
29113200;0.9
29116800;0.8
29120400;0.6
29124000;0.3
29127600;0.3
29131200;0.3
29134800;0.4
29138400;0.6
29142000;0.5
29145600;0.6
29149200;0.6
29152800;0.6
29156400;0.9
29160000;1.1
29163600;1.4
29167200;1.9
29170800;2.5
29174400;3
29178000;4
29181600;4.3
29185200;5.2
29188800;5.9
29192400;6.5
29196000;6.4
29199600;5.9
29203200;5.2
29206800;4.7
29210400;4.6
29214000;5.1
29217600;5.4
29221200;6.2
29224800;6.5
29228400;7
29232000;7.1
29235600;7.2
29239200;7.9
29242800;8.7
29246400;8.8
29250000;8.7
29253600;8.7
29257200;8.4
29260800;8.5
29264400;8.5
29268000;8.6
29271600;9
29275200;9.4
29278800;9.5
29282400;9.5
29286000;9.6
29289600;9.1
29293200;9.2
29296800;8.3
29300400;7
29304000;6
29307600;4.9
29311200;4.2
29314800;3.1
29318400;2.5
29322000;3
29325600;3.6
29329200;3.8
29332800;3.9
29336400;3.9
29340000;3.9
29343600;2.9
29347200;1
29350800;0.5
29354400;0.2
29358000;-0.2
29361600;-0.8
29365200;-1.3
29368800;-1.5
29372400;-2.2
29376000;-2.4
29379600;-3
29383200;-3.4
29386800;-4.3
29390400;-4.3
29394000;-5
29397600;-5.2
29401200;-6.1
29404800;-6.1
29408400;-3.6
29412000;-0.6
29415600;1.1
29419200;2.4
29422800;2.4
29426400;2.1
29430000;0.3
29433600;-1.1
29437200;-0.7
29440800;0.1
29444400;0.9
29448000;1.1
29451600;0.8
29455200;1.8
29458800;2.4
29462400;2.4
29466000;2.1
29469600;2.4
29473200;2.2
29476800;2.2
29480400;2.2
29484000;2.7
29487600;2.7
29491200;2
29494800;2.4
29498400;3.2
29502000;3.3
29505600;3.8
29509200;3.5
29512800;3.8
29516400;3.4
29520000;2.6
29523600;2.2
29527200;1.3
29530800;0.9
29534400;-0.3
29538000;-0.4
29541600;-1.3
29545200;-1.8
29548800;-1.5
29552400;-2.1
29556000;-2.5
29559600;-2.1
29563200;-2.6
29566800;-3.1
29570400;-3.4
29574000;-3.1
29577600;-3.6
29581200;-2
29584800;-0.8
29588400;0.1
29592000;1.3
29595600;2.2
29599200;2
29602800;-0.8
29606400;-1.9
29610000;-2.7
29613600;-3.1
29617200;-2.9
29620800;-2.8
29624400;-3.5
29628000;-3.1
29631600;-3.3
29635200;-2.8
29638800;-2.8
29642400;-2.8
29646000;-2.9
29649600;-2.4
29653200;-2.8
29656800;-2.7
29660400;-2.5
29664000;-2.1
29667600;-1.1
29671200;0.5
29674800;1.7
29678400;2.8
29682000;3.2
29685600;3.1
29689200;1.3
29692800;0.4
29696400;0.1
29700000;-2
29703600;-1.1
29707200;-0.9
29710800;-2.2
29714400;-2.4
29718000;-2.2
29721600;-0.7
29725200;-1.4
29728800;-1.7
29732400;-0.7
29736000;0.3
29739600;-0.1
29743200;-0.4
29746800;0.5
29750400;1.1
29754000;1.5
29757600;2.2
29761200;2.3
29764800;2.8
29768400;2.6
29772000;2.6
29775600;2.3
29779200;2.1
29782800;2.1
29786400;1.8
29790000;1.6
29793600;1.5
29797200;1.8
29800800;1.8
29804400;1.7
29808000;2.2
29811600;2.3
29815200;1.7
29818800;2.3
29822400;1.4
29826000;1
29829600;0.2
29833200;-1
29836800;-1
29840400;0.1
29844000;2.6
29847600;4.1
29851200;4
29854800;3.6
29858400;3.5
29862000;2.8
29865600;1.6
29869200;2.3
29872800;2
29876400;1.6
29880000;1.9
29883600;1.9
29887200;2
29890800;2
29894400;2.1
29898000;2.1
29901600;2.3
29905200;3.4
29908800;4.2
29912400;5.2
29916000;6.1
29919600;7.6
29923200;8.3
29926800;9.4
29930400;9.8
29934000;9.6
29937600;9.2
29941200;8.6
29944800;8.6
29948400;8.4
29952000;8.4
29955600;8
29959200;8.4
29962800;8.6
29966400;7.9
29970000;7.7
29973600;6.8
29977200;7.1
29980800;6.8
29984400;7.2
29988000;7.1
29991600;6.8
29995200;6.4
29998800;6.4
30002400;6.1
30006000;5.9
30009600;6.3
30013200;6.4
30016800;6.7
30020400;6.6
30024000;6.7
30027600;7.4
30031200;7
30034800;6.7
30038400;6.4
30042000;6
30045600;4.3
30049200;3.9
30052800;3.1
30056400;2.5
30060000;1.6
30063600;0.9
30067200;0.2
30070800;-0.5
30074400;-0.9
30078000;-1
30081600;-1.1
30085200;-1.2
30088800;-1.4
30092400;-1.5
30096000;-1.9
30099600;-2.4
30103200;-2.3
30106800;-2
30110400;-1.9
30114000;-1.6
30117600;-1.7
30121200;-1.7
30124800;-1.8
30128400;-1.8
30132000;-1.8
30135600;-1.4
30139200;-1.2
30142800;-1.1
30146400;-1.4
30150000;-2.1
30153600;-2.2
30157200;-2.3
30160800;-2.2
30164400;-2.5
30168000;-2.8
30171600;-3.4
30175200;-4
30178800;-4.9
30182400;-5.1
30186000;-3.3
30189600;-0.4
30193200;-0.7
30196800;0.3
30200400;0.7
30204000;0.4
30207600;0.7
30211200;0.4
30214800;0.7
30218400;0.8
30222000;1
30225600;1
30229200;1.2
30232800;1.3
30236400;1.8
30240000;2
30243600;2.5
30247200;3
30250800;3.3
30254400;3.7
30258000;4
30261600;4.2
30265200;4.1
30268800;3.9
30272400;3.7
30276000;3.8
30279600;4.2
30283200;4.2
30286800;4.2
30290400;4.6
30294000;5.2
30297600;6
30301200;5.7
30304800;5.3
30308400;4.3
30312000;4.1
30315600;3.8
30319200;3.6
30322800;3
30326400;3.4
30330000;3
30333600;2
30337200;1.5
30340800;1.6
30344400;0.7
30348000;0.7
30351600;1.1
30355200;0.7
30358800;1.2
30362400;1.9
30366000;2.5
30369600;2.8
30373200;1.8
30376800;1.7
30380400;0.8
30384000;0.9
30387600;-0.2
30391200;0.5
30394800;0.3
30398400;0.3
30402000;-0.3
30405600;0
30409200;0.2
30412800;-0.5
30416400;-0.4
30420000;-1
30423600;-1.8
30427200;-1.1
30430800;-0.4
30434400;-1.5
30438000;-1.1
30441600;-0.9
30445200;-1.1
30448800;-0.3
30452400;0.5
30456000;0.9
30459600;0.7
30463200;0.8
30466800;0.7
30470400;0.8
30474000;0.6
30477600;0.9
30481200;-0.3
30484800;0.2
30488400;-0.9
30492000;-1.4
30495600;-3
30499200;-1.4
30502800;-1.2
30506400;-0.8
30510000;-0.7
30513600;-0.7
30517200;-0.9
30520800;0.6
30524400;0.1
30528000;0.7
30531600;1
30535200;1.6
30538800;2.1
30542400;2.6
30546000;2.6
30549600;1.8
30553200;0.9
30556800;-0.6
30560400;-0.9
30564000;-2.2
30567600;-3.4
30571200;-2.9
30574800;-2.3
30578400;-4.9
30582000;-6.1
30585600;-6.6
30589200;-7.2
30592800;-7.3
30596400;-7.3
30600000;-7.7
30603600;-6.3
30607200;-6.3
30610800;-8
30614400;-5.4
30618000;-5.8
30621600;-4.3
30625200;-4.4
30628800;-2.4
30632400;-2.3
30636000;-2.1
30639600;-1.3
30643200;-0.5
30646800;-0.6
30650400;-0.3
30654000;-0.1
30657600;-0.1
30661200;0
30664800;0
30668400;-0.1
30672000;0
30675600;-0.7
30679200;-1.2
30682800;-1.5
30686400;-2
30690000;-1.6
30693600;-1.9
30697200;-2.7
30700800;-3.1
30704400;-2.4
30708000;-1.4
30711600;-0.8
30715200;-0.8
30718800;-0.8
30722400;-1.3
30726000;-1.3
30729600;-1.2
30733200;-1
30736800;-0.8
30740400;-0.6
30744000;-0.4
30747600;0.2
30751200;0.7
30754800;1
30758400;0.9
30762000;1.2
30765600;1.3
30769200;1.4
30772800;1
30776400;1.2
30780000;1.3
30783600;1.1
30787200;1.5
30790800;2.1
30794400;2.4
30798000;3
30801600;3.4
30805200;4.1
30808800;4.5
30812400;4.1
30816000;3.4
30819600;4.1
30823200;4.4
30826800;4
30830400;3.6
30834000;3.4
30837600;3.4
30841200;3.6
30844800;3.7
30848400;3.5
30852000;3.2
30855600;2.9
30859200;2.1
30862800;1.9
30866400;2
30870000;2.1
30873600;2.3
30877200;2.8
30880800;3.4
30884400;3.8
30888000;3.9
30891600;4.2
30895200;4.8
30898800;5.5
30902400;5.9
30906000;6.2
30909600;6.5
30913200;6.8
30916800;6.8
30920400;6.6
30924000;6.8
30927600;6.9
30931200;7.1
30934800;7.4
30938400;7.4
30942000;7.6
30945600;7.3
30949200;7.8
30952800;8.3
30956400;8.1
30960000;8.2
30963600;7.9
30967200;5.8
30970800;6.2
30974400;4.9
30978000;4.5
30981600;3.6
30985200;4.6
30988800;4.7
30992400;4.4
30996000;3.5
30999600;3.7
31003200;3.4
31006800;1.5
31010400;2.5
31014000;2.6
31017600;2.7
31021200;3.4
31024800;3.4
31028400;3.1
31032000;2.7
31035600;2.3
31039200;2.6
31042800;2.4
31046400;2.7
31050000;3.2
31053600;3.1
31057200;2.7
31060800;2.3
31064400;1.3
31068000;1.3
31071600;1.7
31075200;1.8
31078800;2.5
31082400;2.8
31086000;3
31089600;2.9
31093200;3.1
31096800;2.8
31100400;2.6
31104000;2.2
31107600;2
31111200;1.9
31114800;1.8
31118400;1.6
31122000;1.7
31125600;1.4
31129200;1.1
31132800;1.4
31136400;1.6
31140000;2.2
31143600;3
31147200;3.7
31150800;3.5
31154400;3.5
31158000;3.2
31161600;3.1
31165200;3
31168800;2.9
31172400;2.6
31176000;2
31179600;2.2
31183200;2.1
31186800;1.4
31190400;0.3
31194000;-0.3
31197600;0.1
31201200;-0.2
31204800;-0.5
31208400;-1
31212000;-1.1
31215600;-1.2
31219200;-2
31222800;-1.2
31226400;-0.9
31230000;-0.7
31233600;-0.8
31237200;0.6
31240800;0.5
31244400;0
31248000;-0.1
31251600;0.3
31255200;0.8
31258800;1
31262400;0.7
31266000;0.9
31269600;1.2
31273200;1.6
31276800;1.3
31280400;1.3
31284000;1.1
31287600;1.1
31291200;1
31294800;0.7
31298400;0.7
31302000;0.1
31305600;-0.3
31309200;-0.2
31312800;-0.4
31316400;0
31320000;0.2
31323600;-0.3
31327200;-0.3
31330800;-0.2
31334400;-0.8
31338000;-1.1
31341600;-1.3
31345200;-1.8
31348800;-1.9
31352400;-1.7
31356000;-1.3
31359600;-1.3
31363200;-1.3
31366800;-1.5
31370400;-1
31374000;-0.4
31377600;0
31381200;0.6
31384800;0.8
31388400;1.1
31392000;1.3
31395600;2
31399200;2.7
31402800;3.4
31406400;4.1
31410000;3.5
31413600;3.8
31417200;2.9
31420800;2.6
31424400;2.7
31428000;2.6
31431600;2.4
31435200;2.5
31438800;2.9
31442400;3
31446000;3.1
31449600;2.7
31453200;2.7
31456800;2.9
31460400;2.7
31464000;2.6
31467600;2.5
31471200;2.6
31474800;2.6
31478400;2.6
31482000;2.3
31485600;2.8
31489200;3.1
31492800;3.3
31496400;3.4
31500000;3.4
31503600;3.1
31507200;3
31510800;3
31514400;2.9
31518000;2.9
31521600;2.8
31525200;2.9
31528800;2.7
31532400;2.5
